raf	mek	plc	pip2	pip3	erk	akt	pka	pkc	p38	jnk
4.1927	2.9434	2.9392	2.7173	3.8111	3.3250	4.2542	7.2298	3.5807	3.8607	3.0445
3.5695	3.2884	3.0253	2.3988	3.0819	4.0656	4.8442	6.1377	3.9180	4.4427	4.3014
4.0431	4.5380	2.9349	2.5329	2.6159	3.5381	3.9120	5.4681	3.5293	3.7013	3.2027
3.8330	3.2847	2.8172	2.6283	3.3638	3.7977	4.2092	6.4646	2.5408	3.5553	4.6191
4.2781	3.8459	3.0350	2.4990	3.1864	3.2189	3.7495	5.9713	3.4563	3.9627	3.4995
3.7565	3.4874	2.9264	2.4484	3.3429	3.9474	4.1320	5.8833	3.3464	3.9318	3.4874
3.7424	3.2581	2.4757	2.3979	3.4751	2.9476	3.5056	6.0234	2.7619	3.4436	4.2850
4.7875	4.1479	2.6312	2.3979	3.1905	3.1135	3.7635	5.7104	3.7353	4.4509	4.3720
4.8203	5.1180	3.2068	2.5649	3.7977	2.9606	3.2771	6.2785	3.3464	3.9627	3.2347
3.9474	3.3604	3.3604	2.8582	3.5639	3.0301	3.3878	6.0845	3.4436	4.1775	3.3358
4.7185	3.5946	2.8976	2.4051	3.3878	4.1174	4.5951	6.8997	3.9259	4.6269	4.1698
4.6357	3.6136	2.6239	2.4639	3.4308	3.2958	3.6814	6.3852	3.8177	4.2627	3.7424
4.7536	3.5234	2.9307	2.4141	3.6402	2.9183	3.6082	6.5889	3.3250	3.7495	3.1864
4.4509	3.7353	2.7020	2.7054	3.3604	3.8544	4.3399	6.4297	3.5293	4.2312	3.9834
4.8903	4.3870	2.9476	2.3988	3.1822	3.5752	4.0500	5.5175	3.4144	4.0055	3.5381
4.0431	3.5946	2.4673	2.3997	3.5752	3.8330	4.5549	7.3908	3.6738	4.2312	3.4436
4.3870	4.0500	2.5930	2.4186	3.1655	3.1570	3.4144	6.4473	3.6889	4.4031	5.0039
4.2542	3.2027	2.6064	2.4484	2.6412	2.7751	2.8356	3.6533	3.2308	3.7281	2.9014
4.7095	3.7495	2.9648	2.4239	3.1739	3.1697	3.9396	6.1903	3.5381	4.1558	4.6681
4.5304	3.5234	2.9957	2.8432	3.1697	3.7565	3.9120	5.4161	2.5840	3.1485	4.4659
4.5623	3.6889	3.0681	2.3979	3.0865	2.9392	3.4308	6.3578	3.3844	3.8607	2.6790
3.4177	3.3286	2.3979	2.6967	3.5946	3.1179	3.3945	5.9454	3.0956	3.7910	3.1987
3.3358	3.5234	2.6019	2.3988	2.9058	3.3844	4.0271	6.0591	2.8244	3.5752	4.5380
4.5870	3.6136	3.1001	2.3988	2.6093	3.4177	3.6814	5.9965	3.2619	3.9474	3.3358
4.7274	3.9908	2.6042	2.4319	3.3878	3.0204	3.4144	6.0064	3.2387	3.8330	3.7565
3.7635	3.3069	2.7421	2.6159	2.8244	2.7517	3.8044	6.2166	3.4243	3.7773	3.4563
3.0204	3.5234	2.5908	2.5541	3.5946	2.7486	3.6481	6.6682	3.5639	4.2312	3.7353
4.4739	3.6687	2.3988	2.4159	3.2068	2.9349	3.7424	6.2785	3.1135	3.7209	4.9558
4.1320	3.6738	2.5749	2.4186	2.4791	4.1255	5.0562	6.8554	3.0865	3.5381	3.0910
3.9551	3.8691	2.5447	2.3988	3.7705	3.2308	3.6350	6.4118	3.4689	4.1558	3.2308
4.3944	3.7087	2.9140	2.6412	3.2229	3.1135	3.8177	5.1591	2.5688	3.3638	4.5951
4.1558	3.8754	2.9140	2.3979	3.5496	3.4689	4.0200	5.5872	2.8775	2.7020	4.2781
4.4659	3.8044	2.4397	2.4579	3.3707	3.8044	4.2932	7.3106	4.1400	4.5623	3.7087
3.1864	3.1135	2.9821	2.3988	3.1570	3.4563	4.1255	5.7961	2.3979	4.0570	2.6462
3.7910	3.4563	3.0204	2.4292	3.1987	3.4308	3.7495	5.6131	2.6817	3.4177	4.1026
4.4739	3.9759	2.7421	2.3979	2.6189	3.4935	3.9318	5.5175	3.2465	3.8395	2.8814
4.3399	3.9551	2.9264	2.6137	3.1485	3.3776	4.4031	6.5539	3.3604	4.0500	3.0397
4.3554	3.7087	2.8172	2.4177	3.3069	4.2850	4.7362	6.3226	2.4613	3.9684	2.5885
4.2850	3.1905	2.5588	2.5734	2.9560	3.3142	3.8044	6.3767	3.2308	3.9551	2.9735
4.2542	3.3945	2.3979	2.4807	3.8044	2.6933	3.4372	6.5539	3.7705	4.5380	3.6939
4.5304	3.8607	2.3979	2.8507	2.4087	3.2308	3.5439	6.0064	3.2149	3.8044	2.9434
4.4987	4.3162	2.8100	2.3988	2.3979	3.4012	3.7635	5.8406	3.0773	3.5293	2.8100
4.4739	3.8111	2.8432	2.3979	3.2347	3.4751	4.0360	5.7366	2.7357	3.5115	4.7005
4.6840	3.6610	2.8100	2.3979	2.9912	4.0943	4.7449	6.2971	2.5241	3.6814	4.1927
4.4509	3.5234	2.3979	2.4544	3.6082	3.3776	3.8044	5.7714	3.4626	3.9318	3.2619
4.3477	3.6082	2.9264	2.9912	3.4812	3.7705	4.7185	6.6161	4.2781	4.7958	4.2627
4.5465	4.0570	3.2149	4.0724	3.7910	3.6082	3.8816	5.6240	3.5381	4.2239	3.9627
4.6032	3.4626	3.1570	2.5104	3.4812	3.2696	4.2312	7.7129	3.4500	4.0724	3.4177
4.6191	3.6028	2.4319	2.5169	3.1398	3.3032	3.7495	5.2781	3.2504	4.0943	3.3464
4.3320	3.5553	2.8100	2.5526	2.8854	3.0445	3.7495	5.7268	3.7842	4.3870	4.0500
4.4031	4.1479	2.6596	2.7788	4.0724	3.1046	3.5695	5.8493	3.2347	3.7977	2.9560
5.1930	3.9474	2.7421	2.4345	3.5234	3.5293	3.8691	5.6904	2.4327	3.6939	2.6762
3.8544	3.3286	3.0397	2.3979	3.5056	3.6217	3.9982	5.7777	2.7140	3.3604	4.0943
4.3795	3.6738	2.9096	2.4327	3.4243	2.6210	2.8937	5.7430	3.4177	4.0360	2.9648
4.0943	3.5695	2.4882	4.4104	3.6610	3.7160	4.3014	7.5246	3.4177	3.7842	2.8391
4.4344	3.8177	2.7556	2.6042	3.3250	3.3534	3.7565	5.5373	2.7720	3.5175	4.7958
4.4987	4.2312	2.8898	2.5369	2.5908	3.0253	3.5234	5.9965	4.0570	4.3720	3.8177
4.4188	3.6814	2.7688	2.6596	3.1046	3.1612	5.0434	5.0999	3.5175	4.0724	3.2387
3.8959	3.4012	2.5649	2.5863	3.3604	3.7013	4.3241	7.4265	3.8459	4.5788	4.6269
4.7958	4.7622	2.6762	2.7331	2.9476	3.1046	3.4078	5.7961	2.5137	4.7449	2.7265
4.1092	3.6889	3.0956	2.4673	3.4563	2.4544	3.4012	6.6593	3.6687	4.3399	3.3604
3.5946	3.5695	3.0253	2.5863	3.8459	3.5553	3.9474	5.7104	3.2696	3.9040	3.2347
4.6032	4.2166	2.6878	2.4114	3.3358	3.4812	3.9180	5.6384	3.0350	3.4689	2.9689
4.4819	3.9834	2.6210	2.6878	3.0773	3.3032	3.7353	5.3982	4.4344	4.8040	3.6610
4.1558	3.3142	2.6967	2.3988	2.6391	3.9396	4.3944	7.0959	2.7173	3.2847	4.3944
2.8662	3.7424	2.9140	2.3988	2.8622	3.1822	3.7013	5.7526	3.7910	4.3014	3.2149
3.4308	3.5175	3.0865	2.6546	3.5496	4.5788	5.1417	6.5439	3.0253	3.5695	3.1864
4.4509	3.5234	2.7997	2.3979	3.4012	3.2465	3.7842	6.1821	3.5381	4.1775	3.4372
4.3320	3.8044	3.2465	2.8136	3.3604	3.2149	3.7281	5.6733	2.7054	3.6481	4.6032
4.1174	3.3358	2.9518	2.3979	2.8172	3.5496	4.1255	5.8493	3.5496	4.3870	4.2471
4.9416	4.0792	3.1485	2.7856	2.6239	3.9759	4.4898	6.6593	2.5487	3.3032	4.3241
4.9558	4.4659	2.5006	2.4519	2.7421	2.8285	3.3945	5.9636	3.2027	3.7842	3.1905
4.2781	3.2068	2.6967	2.4327	3.0057	3.5891	3.9759	6.2785	3.4626	3.6533	3.0681
3.1398	3.0253	2.8244	2.5588	2.7114	3.5175	3.9180	5.8579	2.6762	3.5175	4.7958
4.1558	3.5891	2.7140	2.4033	2.3979	3.1697	3.6814	5.7170	3.1179	3.6610	2.7961
4.1620	3.4995	2.7587	2.5369	2.8582	3.7910	4.2471	6.1654	2.4924	4.1927	2.6546
4.2627	3.3638	2.7357	2.5649	3.0493	3.1612	3.2696	6.0776	3.4144	4.0943	3.3286
4.1698	3.3638	2.5665	2.6651	3.1697	3.4563	3.8265	5.5013	3.1822	3.5752	3.0350
4.3399	3.3776	2.5225	2.4033	3.5639	3.0301	3.8330	6.0684	3.0819	3.5752	2.9912
4.4509	3.6687	2.4957	2.3979	3.3534	3.0204	3.1905	5.6560	4.2239	4.5623	3.6889
4.1320	3.2229	3.0956	2.7421	2.8854	2.8467	3.2958	5.8230	2.4150	2.9648	4.1479
4.4659	3.6533	3.0540	2.5863	3.2734	3.2027	3.8265	5.8999	3.5639	3.9474	3.1485
4.0271	3.3604	2.3979	2.7819	2.9781	3.5946	4.0360	5.5175	3.0540	3.6217	2.9912
5.2204	4.4659	2.6189	2.5120	3.0587	3.0007	3.6082	6.3936	3.5381	3.8607	3.5752
3.6533	3.6270	2.9058	2.3979	3.2149	3.1224	3.7495	6.4378	3.2027	3.7353	2.9689
4.6681	3.9120	2.3979	2.5840	3.2229	3.6136	4.0656	6.6425	3.5496	3.9834	3.4012
4.7274	3.8111	2.8582	2.8028	3.4012	4.0271	4.5870	6.4552	2.4621	4.4509	2.5908
2.8136	3.1311	2.4973	2.8898	3.3032	3.0773	4.0792	6.2615	2.6851	3.5293	4.2932
3.1485	3.4078	2.9014	2.4990	3.4563	2.7997	3.6481	3.5115	3.1001	3.5175	2.8507
5.0434	4.1479	2.8736	2.4327	2.4715	4.1092	4.8122	6.7488	3.4751	3.9908	4.3095
3.1987	3.4243	2.4319	2.7486	3.6082	3.5496	3.8816	5.6836	4.2239	5.1417	3.9180
4.6756	3.8330	2.4647	2.4940	3.4436	2.5104	3.4812	6.0776	2.5997	3.7842	4.6597
3.3534	3.3250	2.3979	2.3988	3.3464	3.5946	3.7424	5.6131	3.6939	4.1400	3.5639
4.3014	3.4812	2.6906	2.4078	3.4177	3.1655	3.6481	6.2879	3.0681	3.4078	2.4579
4.5549	3.4626	2.4051	2.3979	2.8622	2.9307	3.3604	5.8999	2.7619	3.3286	4.7274
4.3720	3.2734	2.7720	2.4168	3.1655	3.2068	3.7842	5.6733	2.5072	3.3945	4.5380
4.4898	3.9396	2.3979	2.4613	2.8775	2.8320	3.4874	6.4200	3.1864	3.5553	3.2027
4.5380	3.3844	2.8662	2.4051	2.5463	3.3286	3.7705	5.7869	3.2847	3.6082	3.2347
2.4389	2.6261	2.7421	2.7619	3.0819	4.1479	4.7622	7.5246	3.4626	4.2627	3.3707
4.5788	3.4935	2.5039	2.3979	3.1655	2.9689	3.2068	6.1903	2.9957	3.5381	2.9735
4.4188	4.2697	2.9689	2.6362	3.2347	2.8432	3.1655	5.5255	3.8395	4.4590	4.0792
4.6112	4.2471	2.9183	2.5447	2.8976	2.9912	3.7281	6.5709	3.1987	3.8459	4.4344
4.1026	3.4308	2.4749	2.4774	3.2068	3.7910	4.7622	6.9707	2.6851	3.7495	4.8283
5.0173	5.0039	2.9221	2.3988	3.1046	2.8814	3.5639	6.6859	3.4308	3.9396	3.3534
3.1311	3.1224	2.7298	2.5817	3.1655	4.1174	4.5142	6.5265	3.2696	3.9040	3.3707
5.2257	3.8395	2.4266	2.7651	3.4177	3.0819	3.7705	5.5797	3.2958	3.7635	3.6738
3.7424	3.1442	2.6490	2.5185	3.2189	3.2027	3.6533	6.4739	4.1698	4.4188	3.5234
3.3178	2.9014	2.6817	2.3979	2.8208	3.5439	4.1174	5.3132	3.4243	3.7773	2.6993
4.2627	4.0431	2.6762	2.4292	2.8662	3.5891	4.1255	5.8999	3.9180	4.4509	4.0200
4.0792	3.7910	2.5863	2.3979	2.5006	3.5115	3.8754	5.6131	3.8330	4.2850	4.6597
3.7281	2.9264	2.8898	2.3979	2.8937	3.8691	4.5465	7.3908	2.9183	4.1927	5.5175
4.8442	4.2002	2.8320	2.6042	3.0493	3.0397	3.9120	6.8997	2.8432	3.2229	3.4935
4.5465	4.0271	2.6707	2.3988	3.0681	2.7720	3.1822	3.3534	3.4372	4.2471	5.6490
3.9684	3.1001	3.1398	2.6261	3.3534	4.0128	4.4427	6.4998	2.6817	2.9606	2.9221
4.4188	3.5695	2.5185	2.4186	3.3464	3.4563	4.0943	6.2971	3.3707	3.7353	3.3776
4.4987	4.1320	2.8136	2.4579	2.5392	2.9912	3.4995	6.2519	4.4188	5.0239	3.6939
4.2312	3.1398	3.0155	2.3988	2.7389	3.4995	3.9759	5.8406	2.7751	3.5439	4.6597
3.3878	3.6136	3.2149	2.3988	3.3464	3.6738	4.0656	5.9108	2.9349	3.7773	4.3399
4.1174	3.2696	2.4221	2.6440	3.1398	3.5752	3.9908	5.6490	3.2229	3.7842	2.9781
3.7842	3.1697	2.6878	2.8028	3.4436	3.2696	4.0200	6.0234	2.7020	3.3534	4.2697
4.3944	3.4436	2.8172	2.5502	3.0956	4.0055	4.3944	5.7961	3.3945	3.8544	3.5553
4.8203	3.5891	2.9957	2.5688	2.6596	3.3638	3.8459	5.8319	2.6137	3.7773	4.6032
4.0877	3.7013	2.8507	2.4866	2.7389	3.4372	3.9318	5.5094	3.1987	3.8044	3.0204
4.1558	3.4436	2.6575	2.4639	2.8662	2.6993	2.7720	6.1377	3.2347	3.5946	2.9867
3.8330	3.3250	2.7173	2.5975	2.9781	3.2068	3.7281	5.9789	3.2465	3.7160	3.0540
4.5142	4.3095	2.4882	2.3979	3.2387	3.9982	4.6032	6.3852	3.0540	3.9834	2.7751
4.6357	3.7495	2.7020	2.9221	3.6136	3.4500	4.0792	7.2123	3.0819	3.8691	4.4509
3.7087	3.2847	2.8547	2.5665	2.9781	3.3534	3.7281	5.7268	3.4689	3.6814	2.8391
4.5065	3.7495	2.9821	2.3979	3.1485	3.5639	3.6481	5.4765	3.7565	4.0500	3.0301
4.2399	3.2308	2.3988	2.5153	3.3878	3.2465	3.9318	5.6312	3.0493	3.4689	2.7997
4.2471	3.5293	2.4579	2.4415	2.5225	3.5695	4.1400	5.9713	2.9560	3.7977	4.6511
4.3399	3.3604	2.6878	2.3979	2.7587	3.9318	4.6032	7.4176	3.5695	4.0656	3.1739
4.4344	3.3534	2.5953	2.3988	2.8736	3.4078	3.8459	5.5013	3.6939	4.4987	4.4509
3.2027	3.5752	2.5997	2.3988	3.4812	3.6082	3.9908	5.5452	3.7013	4.0943	3.2619
4.5142	3.6939	2.7140	2.5565	3.2347	3.2068	3.6814	6.4831	2.6462	3.2068	3.4812
3.8177	3.4812	2.7173	2.3988	3.3945	4.0271	4.6511	7.3815	2.7298	3.5695	4.6032
3.9318	2.9606	2.3979	2.3979	2.7517	3.6533	3.9120	5.6490	3.3604	4.2399	3.5056
4.5142	3.8816	2.9140	2.4087	2.3979	3.2884	3.8395	6.2710	3.6270	4.1400	3.1398
4.4272	3.8816	3.0819	2.3988	2.9014	3.5946	4.1698	6.9088	3.1311	3.9551	3.1135
3.3250	3.3776	3.2696	2.4907	3.4144	2.8814	2.8622	5.9532	3.5695	4.0500	3.1046
4.2471	4.0656	3.3638	3.5234	3.6687	2.7651	3.7160	6.6333	3.0106	3.9040	5.3279
4.7622	3.7495	2.6993	2.4774	2.8391	2.5526	3.2771	6.2166	3.6481	4.3554	3.5695
2.8507	3.0865	2.7961	2.6790	3.0057	3.0540	3.3776	6.2879	2.9912	3.8177	3.8607
4.2312	3.4874	2.5863	2.5997	2.8582	3.1046	3.8330	5.6240	2.5885	3.5553	4.4427
4.1320	3.1001	2.8356	2.5526	3.7160	3.2581	3.9318	6.2442	3.0587	3.7635	2.8172
4.2697	3.4995	2.9307	2.8507	2.9781	3.1655	3.8959	6.0162	3.6814	4.0360	3.2581
4.1558	3.5115	2.5241	2.7619	2.6575	3.9474	4.1851	5.3891	3.0956	3.4626	3.2308
4.6511	3.9982	2.7114	2.5329	3.3707	3.6889	4.1479	6.4297	3.6136	4.1320	3.1697
4.3014	3.6481	2.5329	2.8854	2.6679	2.6333	3.6270	6.7488	2.5313	3.0350	2.9014
3.7705	3.7635	2.8547	2.6362	2.3979	4.3944	4.8675	5.7526	3.2308	3.9684	4.5304
4.2542	3.4812	2.5185	2.5908	2.8507	3.3142	3.4177	5.6836	3.9551	4.5951	4.3870
4.2932	3.5695	2.4924	2.6878	2.7054	4.3320	4.9558	6.6593	3.3638	3.8898	4.6597
4.4739	3.5496	2.7081	2.3988	2.8285	3.3604	3.6481	5.4424	2.9912	3.2771	2.9058
4.2399	3.6217	2.7331	2.5241	2.7421	2.9307	3.1612	6.1549	3.1046	3.3945	3.1224
3.2387	3.0773	2.5055	2.5209	3.4177	3.5175	4.0792	5.4931	3.0057	4.1558	4.3477
3.3534	3.0587	2.5329	2.3979	2.4150	3.2347	3.5381	6.0776	3.4144	4.0055	2.9434
3.2734	3.4144	2.5997	2.9434	2.8507	3.5807	3.6402	5.6664	2.6651	3.5439	4.6434
3.3464	3.7353	2.3979	2.4553	2.4257	3.6939	4.2542	7.0783	2.7887	3.5234	4.7095
4.2471	3.1697	2.4940	2.4749	3.0397	4.0943	4.6756	7.5787	2.5225	2.8432	4.4898
4.5788	3.5695	2.7720	2.3979	2.6790	3.9759	4.5951	7.5246	2.8391	4.2932	3.4177
3.8459	3.3878	2.4715	2.5424	2.9957	2.9014	3.5115	6.1291	2.5541	3.4935	4.7536
3.3142	3.3776	2.6679	2.3979	2.6817	2.6967	3.3878	6.6333	2.6546	3.3604	4.6434
4.0055	3.7013	2.9140	2.8208	3.4751	2.5817	3.5553	6.7214	3.0910	3.7353	3.3638
3.9551	3.4563	2.8976	2.3997	2.4706	3.1822	3.3707	5.7430	3.5553	3.8816	3.2696
4.3795	3.4812	2.7556	2.3988	3.2619	3.8177	4.0128	5.7777	3.4243	4.1479	3.4177
2.6707	2.7788	2.9014	2.3979	4.0943	3.3178	3.3844	6.1026	3.2387	3.7842	3.4874
3.1398	3.6350	3.1091	2.3979	3.0350	3.9040	4.8040	6.6241	3.4935	3.7565	3.4563
4.6112	3.8395	2.9392	2.3979	2.4816	2.8898	3.1905	5.8230	3.2189	3.6738	3.2068
4.5549	3.2696	2.5772	2.4060	2.8285	4.3014	5.2417	6.8112	2.6651	3.1905	4.4739
4.3014	3.6217	2.6790	2.4647	3.2347	2.5975	3.3945	5.9189	3.8459	4.5304	3.6533
3.0493	3.3464	2.7997	2.3988	3.3707	3.4012	3.8754	5.9349	3.6350	4.1620	3.8754
4.4344	3.6481	3.0681	2.6575	3.2771	5.0239	5.3033	6.1654	2.5329	3.0397	4.3720
4.5788	3.9474	2.3979	2.5424	2.9867	3.6939	4.2932	6.0064	2.3979	4.7536	2.9957
4.5951	3.5381	2.5353	2.4973	2.6817	2.8064	3.5695	3.5639	3.2068	3.9396	2.7751
4.8752	4.4739	2.6064	2.3979	3.1987	2.8100	3.3776	6.5088	3.5891	3.9627	3.1905
4.2932	3.6270	3.0155	3.4372	3.8265	2.8432	4.0200	7.2211	2.7556	4.0792	5.0239
4.3014	3.7087	2.7020	2.3997	3.0865	4.5465	5.0752	6.1377	3.8607	4.3795	3.9627
4.4659	3.7635	2.7206	2.6440	3.2847	3.1355	3.7495	6.1115	3.5639	4.1026	3.4935
2.9518	2.9264	2.7651	2.9014	3.4372	3.8691	4.4590	6.5439	3.4995	3.8044	3.3069
4.1174	3.4012	2.8208	2.3988	3.0865	2.9957	3.6738	6.0403	3.4436	3.7635	3.4078
4.4188	3.5639	3.2149	2.6851	4.0656	2.6878	3.4689	6.1903	3.6350	3.9834	2.8775
4.6434	3.8044	2.7421	2.4757	2.7233	4.0128	5.0173	6.8373	3.5496	4.1558	3.6889
4.0792	3.5639	2.8285	2.4105	3.1905	3.1046	3.8691	6.6771	3.6814	4.4427	3.7977
3.9834	3.3534	2.5526	2.3988	3.1905	3.5381	4.2092	6.8024	2.7887	2.5225	2.6189
4.1851	3.7705	2.3979	2.8136	2.8582	3.4144	3.9120	6.4297	3.6889	4.0271	3.0301
4.2781	3.4995	2.6042	2.5487	3.8959	3.0587	3.2465	6.0162	2.5487	3.8044	4.3399
4.1255	3.6350	3.3250	4.5380	4.0500	3.7424	4.7536	7.2385	3.1987	3.6136	3.1655
3.6889	2.8702	2.9058	2.7421	3.3638	3.4812	3.7424	5.8051	3.4812	3.9684	3.5439
2.9648	3.6082	3.1697	2.5225	3.2696	3.2387	3.6082	5.5094	3.0634	3.4144	3.3604
3.8754	3.2619	3.2027	2.4458	3.5234	3.6814	4.0656	5.7430	3.3878	4.2312	3.6814
4.3399	3.6270	2.4345	2.3988	3.6402	3.4177	3.8044	5.4931	2.8467	4.0431	5.1417
3.8754	3.3776	3.0204	2.5487	3.2847	3.2847	3.7209	6.5889	3.1311	3.7773	2.9735
3.7773	3.1485	2.6490	2.3979	3.3032	3.3638	3.8607	5.9532	2.3979	4.3399	3.1570
3.2229	3.3032	2.8100	2.4791	3.2734	3.5946	3.9908	5.6733	2.5795	3.3178	4.1092
4.2542	3.4935	2.9476	2.3988	2.5297	3.4563	3.9396	5.4931	3.1485	3.8754	3.0397
3.7353	3.1311	2.7924	2.6333	2.7887	4.1479	4.7185	6.8200	3.7424	4.3014	4.7622
4.4590	3.9396	2.7651	2.7173	3.1311	4.2781	4.8442	6.1203	3.1224	3.5175	2.6283
4.1026	3.5293	2.6312	2.7233	3.5946	3.9474	4.7185	6.6682	2.9821	3.6939	3.1091
4.1775	3.3604	2.7751	2.7720	3.1739	3.6687	4.2542	6.1203	3.1570	3.6889	2.8208
4.3399	3.4012	3.0681	2.6490	2.9957	2.7389	3.4436	6.0684	3.0445	3.8265	4.5304
3.9551	3.7565	2.5072	2.5863	3.5439	3.9627	4.8978	7.1405	3.8330	4.4509	4.7622
3.8754	3.3945	3.2149	2.3979	2.7587	2.6790	3.8754	6.3682	3.4308	4.1320	3.2958
4.3320	3.3604	2.3979	2.4579	3.2387	3.0910	3.2958	6.0591	3.0681	3.6687	2.8702
4.1927	3.4308	2.8582	2.3979	3.3638	3.0397	3.6136	6.1291	3.3844	3.7013	2.9781
5.2204	4.6923	2.8898	2.8100	2.5257	3.8544	4.3320	6.3315	3.3878	3.6814	3.6402
3.3142	3.7013	3.1442	2.5863	3.4177	3.1739	3.4078	5.6384	2.9140	3.5553	4.5870
4.5218	3.9759	2.4732	2.3979	3.1442	3.3945	4.1698	7.6857	3.0540	3.3286	2.9307
4.1320	2.9648	2.4510	2.6851	3.0204	3.0956	3.9834	6.1821	3.2958	3.6687	3.0773
3.3286	3.2884	2.9781	2.8937	3.1905	3.3776	3.7281	6.5793	3.5056	4.0500	3.4012
3.9908	3.3178	2.6137	2.3979	3.5293	3.3464	4.2166	6.7393	3.6939	4.0360	2.9221
4.3320	3.4995	2.5711	2.4186	3.4874	3.6481	4.1775	6.8997	2.8172	3.8395	4.5142
3.3358	3.3638	2.9606	2.4639	3.0007	3.4500	3.8691	5.5797	2.7453	3.1224	2.7081
4.4819	3.4177	2.5603	2.5734	3.6350	3.1864	3.6610	6.2265	2.9434	3.6270	4.5304
2.8356	3.3844	2.9518	2.4033	3.1398	3.1485	3.6939	6.5793	3.6402	3.9982	3.0445
4.3944	3.5946	2.5795	2.5502	2.4397	3.6402	4.0431	5.8749	3.5496	3.9396	3.7705
3.3032	3.5115	2.6412	2.4345	3.5234	3.3707	3.7842	5.6240	2.7688	3.2504	4.5706
4.5788	3.7013	3.0106	2.4484	3.3534	3.6028	3.9120	5.8406	3.7635	4.4188	3.7910
3.8111	3.4372	3.1987	2.4078	2.8100	3.0587	3.7013	6.8373	3.1179	3.8691	2.8244
4.4344	3.5695	2.5588	2.3988	3.2308	2.6440	3.8177	6.2086	2.8547	3.6270	4.2239
4.0200	3.3878	2.7997	2.7619	3.0819	2.6210	3.4995	6.3936	3.3464	3.9759	4.4509
4.1927	3.2734	2.9221	2.6735	2.7081	3.2958	4.9200	6.8997	3.2347	3.6939	3.1311
4.2002	3.7424	2.3988	2.3979	2.4639	2.6159	3.1864	6.1291	3.0819	3.7495	2.8244
3.7705	4.1775	2.7331	2.6651	3.0057	3.5115	4.0570	5.7869	3.4500	4.0271	2.9735
4.4987	4.1479	3.0106	2.4150	3.1224	3.7773	4.2002	5.4848	3.5293	4.0792	3.3032
4.5706	4.2312	2.7357	2.5603	3.1091	3.3638	3.7635	6.1903	3.3429	3.8111	2.8391
3.9551	3.4563	3.1398	3.1987	3.0057	3.7842	4.3477	5.8319	3.6610	4.1851	3.3707
4.0570	3.6814	3.0634	2.8244	3.0865	3.3358	3.6814	5.5947	2.8775	3.4500	2.7206
2.5863	2.8662	2.7751	2.6440	3.0681	3.6889	4.5706	6.9801	3.3707	3.9908	3.3250
3.6738	2.9140	2.8854	2.4362	3.2027	2.7486	3.5234	6.4831	3.3250	3.7565	3.2884
3.9180	3.4935	2.4380	2.3988	2.7265	3.5553	3.8607	5.8999	3.7635	4.3014	3.7773
4.5218	4.5951	2.5225	2.3988	3.0819	3.1987	3.7635	6.4297	3.2619	3.7424	3.3945
3.9396	3.6533	2.8285	2.5153	2.7054	3.7087	4.2697	6.4739	3.0634	3.5056	2.7421
3.0007	3.5946	2.5502	2.3979	3.2771	3.4995	4.1092	6.3404	3.8177	4.4739	3.8754
4.4188	3.7353	2.7081	2.3979	3.0155	3.4935	4.0271	5.7366	2.7114	3.5807	4.3944
4.1775	4.4590	2.8976	2.5541	3.2619	2.9434	3.5891	6.2615	3.5639	4.0656	3.0634
4.1620	3.2734	3.1001	2.4087	2.9434	3.0681	3.8959	5.9532	3.5234	3.8177	3.2387
4.2002	3.3604	2.7389	2.4732	2.9476	2.9476	3.4308	6.3315	2.3979	3.7635	4.4987
3.8330	3.9982	3.7773	5.0562	4.3320	3.3429	3.6610	5.2883	2.5137	3.3534	4.3477
4.4344	3.5175	2.9648	2.7720	2.8898	3.8544	4.3014	6.8732	2.6762	3.2504	4.6032
3.4563	3.8459	2.6440	2.3979	3.4995	3.8044	4.2850	5.9636	3.7705	4.4031	3.3429
4.5870	3.9684	3.0634	5.1761	3.9474	3.4078	3.9120	5.8051	3.1398	3.7160	2.9781
4.3320	3.3776	3.0350	2.3979	3.2847	3.1739	3.8754	5.5797	3.2619	3.6939	3.0540
4.3554	3.7565	2.4990	2.3988	2.8356	2.9867	3.8330	6.4378	3.6082	3.9180	2.9518
3.8544	3.2308	3.3638	3.4995	3.3707	3.2504	3.7705	5.6836	3.6270	3.7424	3.1570
4.4188	3.9396	2.5603	2.5241	2.7173	4.1255	4.7095	6.8024	3.6136	4.2850	3.3604
4.3162	3.9759	2.7788	2.3979	3.6481	2.9957	3.4935	6.2166	3.1001	3.5807	2.8100
3.8177	3.1987	2.7054	2.7453	2.7206	2.8285	3.9474	4.3241	3.4751	4.1620	3.8265
3.0155	2.9867	2.7688	2.3979	3.2847	3.6402	4.0877	5.8319	2.7887	3.5381	3.0204
4.5549	3.4177	2.5665	2.4042	3.2958	2.8898	3.4995	5.7869	4.0792	4.3631	3.2581
4.3014	3.7910	2.5908	2.3979	3.1905	3.2189	4.3014	6.8469	2.3979	3.4012	4.3554
2.6115	2.4973	2.5225	2.6137	3.0204	3.8754	4.6357	7.6324	3.1655	3.2734	2.9735
3.9040	3.4144	2.7020	2.3988	2.9140	3.1612	3.5891	4.9836	2.6019	3.1179	4.2781
3.9834	3.1135	2.6115	2.5408	2.8172	2.7788	3.6402	6.3852	3.7013	4.0792	3.2504
