raf	mek	plc	pip2	pip3	erk	akt	pka	pkc	p38	jnk
23.3000	27.4000	9.0600	1.0100	6.9200	25.0000	77.7000	478.0000	39.2000	109.0000	26.2000
64.4000	15.1000	3.4900	2.1900	1.9600	28.4000	90.6000	1860.0000	23.7000	39.6000	23.5000
34.0000	14.7000	2.4800	2.6400	16.1000	44.1000	85.8000	1114.0000	1.8600	19.5000	25.7000
72.3000	50.9000	2.9200	2.8400	13.7000	31.6000	62.6000	474.0000	16.5000	30.0000	4.7800
63.8000	21.7000	7.7700	1.5800	21.5000	14.5000	28.1000	382.0000	14.1000	33.1000	19.6000
76.4000	18.6000	6.4400	1.4700	21.3000	47.4000	119.0000	2393.0000	2.6400	17.5000	62.6000
191.0000	67.9000	1.0000	1.3700	1.9300	43.3000	63.2000	552.0000	10.1000	34.6000	12.0000
30.0000	16.0000	10.3000	7.5700	2.2300	28.4000	54.2000	791.0000	8.2000	16.5000	9.8200
61.5000	23.1000	1.4600	1.1300	1.0400	11.8000	30.8000	547.0000	18.8000	36.2000	13.7000
23.7000	22.5000	6.1500	2.4400	13.7000	5.5200	38.2000	552.0000	37.5000	86.6000	58.8000
90.6000	36.5000	4.7400	1.0100	19.6000	23.3000	30.0000	271.0000	26.9000	40.7000	16.3000
27.4000	26.9000	8.2000	2.6200	8.5100	18.9000	37.2000	246.0000	36.8000	67.9000	34.9000
59.4000	32.8000	7.1700	7.2300	21.5000	9.5600	29.4000	246.0000	56.7000	108.0000	64.9000
1.0000	7.5000	17.8000	4.7400	12.4000	6.6700	32.5000	552.0000	5.0900	32.2000	57.3000
16.1000	17.9000	1.8300	1.0100	10.3000	53.3000	94.7000	542.0000	17.6000	42.2000	16.1000
55.7000	31.6000	8.0600	2.6900	16.5000	9.3100	28.1000	1009.0000	10.9000	31.1000	13.7000
34.6000	15.4000	1.2400	4.1400	16.5000	18.1000	30.8000	241.0000	12.5000	21.3000	12.6000
57.3000	33.4000	4.8700	1.0100	10.5000	10.4000	47.0000	1407.0000	45.3000	50.9000	21.7000
57.8000	22.9000	4.5700	1.6000	32.8000	6.1500	14.1000	255.0000	8.2000	42.2000	264.0000
67.9000	36.5000	14.5000	5.1400	10.3000	45.7000	80.6000	898.0000	18.4000	34.3000	22.3000
78.4000	42.6000	8.2800	1.5000	20.2000	49.6000	97.3000	784.0000	13.7000	19.1000	9.0600
31.3000	16.7000	10.2000	5.0900	20.4000	22.5000	48.3000	828.0000	6.2100	24.1000	94.7000
7.5000	22.3000	7.9900	4.1000	13.7000	15.4000	21.7000	211.0000	40.3000	76.4000	27.1000
38.5000	23.9000	1.3700	2.2100	4.2900	33.7000	61.0000	730.0000	10.0000	17.9000	6.4400
77.7000	75.0000	8.4300	1.1400	30.5000	25.0000	55.7000	316.0000	42.9000	61.0000	14.1000
46.1000	39.2000	6.3800	1.1400	14.3000	3.0200	19.5000	828.0000	3.0200	16.5000	83.5000
82.0000	26.9000	3.3100	8.1300	23.5000	8.1300	23.7000	610.0000	20.4000	33.7000	22.1000
85.1000	24.1000	5.8800	2.2900	18.8000	11.5000	22.5000	437.0000	5.4700	42.9000	90.6000
80.6000	45.7000	2.3100	3.4600	19.6000	29.2000	27.9000	334.0000	11.0000	24.4000	18.1000
82.8000	25.7000	7.3000	1.8600	10.7000	9.1400	23.3000	349.0000	20.7000	44.9000	23.7000
60.4000	35.5000	6.9200	1.3900	13.7000	20.2000	67.9000	1512.0000	37.2000	40.3000	11.2000
129.0000	62.1000	8.1300	1.0100	24.1000	120.0000	217.0000	679.0000	15.7000	39.6000	13.0000
66.1000	28.1000	11.5000	3.8200	8.3500	2.8100	11.5000	319.0000	21.9000	40.3000	22.1000
52.8000	27.1000	3.3100	3.8900	2.6400	21.9000	44.5000	426.0000	12.2000	33.7000	4.1400
37.5000	26.9000	15.4000	1.0000	1.6300	13.2000	55.2000	1382.0000	26.2000	47.8000	31.6000
57.8000	34.3000	4.8700	1.9500	14.6000	16.8000	32.8000	289.0000	13.2000	23.9000	22.1000
129.0000	51.4000	2.0700	4.4100	9.2200	25.5000	33.4000	227.0000	1.7800	39.6000	8.5100
30.2000	20.5000	3.1300	8.7400	3.5900	12.3000	27.4000	349.0000	22.3000	43.3000	5.0000
72.3000	20.9000	3.5900	1.0100	24.6000	78.4000	138.0000	1486.0000	32.2000	45.3000	15.1000
58.8000	34.9000	3.4900	368.0000	39.6000	17.8000	27.9000	331.0000	23.3000	51.9000	98.2000
71.7000	27.6000	4.9100	3.9600	8.3500	21.3000	34.3000	274.0000	30.0000	63.2000	13.3000
54.7000	19.8000	3.1900	1.0000	23.7000	16.3000	176.0000	113.0000	11.8000	53.3000	78.4000
25.0000	25.0000	15.3000	2.2900	32.2000	20.9000	41.8000	227.0000	5.2800	20.0000	82.8000
21.7000	11.8000	2.8400	2.2900	9.9100	21.5000	37.5000	267.0000	31.6000	63.8000	67.9000
59.4000	31.1000	6.6100	1.0000	1.5300	16.4000	23.7000	379.0000	1.5800	8.1300	2.5500
41.4000	24.4000	2.4100	1.0000	12.7000	67.3000	135.0000	626.0000	18.3000	29.2000	13.0000
47.8000	25.9000	7.1700	1.0000	16.5000	23.1000	40.7000	379.0000	3.4300	30.0000	4.0700
21.1000	18.8000	4.0000	3.8500	3.1100	55.7000	85.8000	433.0000	50.5000	109.0000	52.8000
45.3000	19.8000	16.4000	4.7800	8.3500	6.4400	17.5000	610.0000	12.6000	24.8000	10.9000
66.7000	30.0000	1.5400	7.9900	25.3000	30.8000	50.5000	289.0000	11.2000	18.4000	4.1000
38.5000	22.9000	7.1700	4.6100	22.9000	103.0000	229.0000	594.0000	29.4000	64.9000	4.9600
122.0000	33.7000	1.2900	4.8700	11.0000	3.9200	20.7000	269.0000	19.1000	38.5000	14.1000
37.5000	23.9000	7.1000	4.4100	5.6700	10.3000	19.6000	292.0000	29.2000	42.2000	18.8000
81.3000	24.6000	1.0000	5.4200	11.2000	6.4900	18.6000	466.0000	20.4000	42.2000	25.0000
30.8000	20.5000	8.0600	1.4700	28.9000	29.7000	47.4000	655.0000	12.6000	31.3000	7.7000
30.0000	19.6000	2.7600	2.3700	1.0000	20.7000	36.5000	835.0000	23.3000	42.9000	24.4000
20.4000	45.7000	2.8900	1.3100	6.6100	20.5000	40.3000	250.0000	10.7000	46.6000	94.7000
11.1000	41.8000	4.2600	7.7700	9.2200	19.1000	27.6000	209.0000	1.9100	85.8000	3.1600
176.0000	93.9000	7.0400	3.9200	13.7000	28.6000	41.0000	250.0000	11.9000	23.5000	15.7000
53.8000	23.1000	1.0500	1.3900	29.4000	4.2600	24.4000	449.0000	10.5000	27.9000	5.2300
44.5000	23.7000	6.7900	3.4000	12.5000	31.9000	57.3000	221.0000	46.1000	65.5000	38.9000
61.0000	53.3000	8.7400	1.0100	19.1000	5.8800	37.5000	1334.0000	20.2000	36.8000	9.9100
66.1000	19.5000	1.7500	1.0000	17.0000	3.1100	5.3300	188.0000	18.9000	38.9000	12.9000
59.9000	31.9000	1.0000	1.0100	20.9000	24.6000	41.4000	239.0000	17.0000	28.6000	13.6000
50.5000	29.7000	5.0900	3.1900	11.1000	25.7000	60.4000	426.0000	2.2500	5.0900	79.1000
69.8000	22.3000	14.2000	2.6400	16.3000	37.2000	102.0000	2738.0000	25.7000	57.8000	37.5000
106.0000	30.2000	1.0100	5.1400	10.6000	14.9000	30.8000	457.0000	3.9600	34.0000	114.0000
6.1000	35.9000	11.7000	2.8400	4.6100	150.0000	229.0000	784.0000	16.7000	32.8000	88.2000
9.7300	17.5000	4.1800	5.6200	4.6600	22.3000	36.5000	322.0000	23.1000	62.1000	79.1000
47.8000	34.3000	11.4000	6.9800	25.7000	49.6000	98.2000	538.0000	22.5000	31.9000	8.2800
103.0000	69.8000	33.1000	7.7700	42.9000	16.0000	44.5000	1114.0000	25.3000	43.7000	12.7000
74.3000	38.5000	3.1100	1.0100	12.4000	15.4000	34.0000	538.0000	30.2000	64.4000	23.3000
72.3000	18.9000	5.9400	5.6700	2.4400	9.3100	23.7000	557.0000	46.1000	77.7000	32.8000
11.9000	49.6000	8.3500	3.0800	8.2000	29.2000	202.0000	191.0000	13.9000	37.5000	10.4000
31.9000	12.9000	1.9800	1.0100	3.7500	47.4000	103.0000	1928.0000	50.5000	109.0000	55.2000
48.3000	19.1000	3.0800	1.9600	8.1300	13.8000	44.9000	1134.0000	22.1000	41.8000	6.9200
75.0000	27.1000	2.4600	1.0100	17.3000	38.9000	92.2000	770.0000	21.9000	35.5000	21.9000
74.3000	26.4000	7.7000	7.3000	1.5800	10.6000	25.7000	400.0000	8.4300	18.4000	6.6100
58.3000	27.9000	8.4300	1.0100	4.6600	22.9000	54.7000	346.0000	14.9000	24.6000	6.2600
49.1000	23.1000	1.8300	1.7000	15.0000	47.0000	104.0000	2072.0000	39.2000	73.0000	38.5000
79.1000	23.5000	5.2300	4.6600	15.3000	15.8000	32.5000	379.0000	25.0000	57.8000	29.2000
104.0000	64.9000	11.9000	1.0000	23.5000	54.7000	112.0000	704.0000	17.6000	36.8000	12.3000
42.9000	39.2000	10.9000	3.3100	12.3000	36.2000	76.4000	487.0000	13.7000	31.3000	11.1000
87.4000	39.2000	1.0100	4.0700	5.0900	62.1000	111.0000	365.0000	13.0000	32.8000	20.2000
53.8000	18.9000	5.0000	1.5400	17.2000	22.3000	38.9000	189.0000	28.4000	78.4000	20.0000
48.7000	30.0000	9.3100	1.6700	2.2500	20.2000	36.8000	437.0000	4.0700	67.3000	2.5700
40.3000	22.9000	3.4600	6.2600	14.1000	29.4000	209.0000	1554.0000	27.9000	53.8000	23.9000
82.0000	42.2000	4.0000	5.3300	9.0600	7.9900	18.4000	385.0000	14.7000	13.0000	7.1700
35.9000	14.7000	9.3900	11.8000	45.7000	22.5000	36.5000	221.0000	2.6200	23.9000	68.5000
38.5000	20.2000	16.4000	8.4300	22.3000	27.6000	49.6000	250.0000	20.5000	49.1000	17.3000
53.8000	27.4000	3.0500	1.6800	24.8000	23.3000	44.9000	359.0000	26.4000	60.4000	42.2000
56.2000	19.8000	9.9100	4.8700	6.7300	26.7000	41.0000	221.0000	28.4000	40.0000	9.7300
51.9000	12.5000	4.2900	1.1800	7.8400	13.9000	28.4000	284.0000	22.1000	55.7000	15.4000
57.3000	23.7000	9.5600	1.8300	9.4700	17.6000	49.6000	717.0000	22.1000	40.3000	12.1000
110.0000	65.5000	8.3500	1.0100	20.4000	18.1000	33.1000	396.0000	35.9000	66.1000	19.3000
61.0000	41.0000	3.9600	3.9200	19.8000	27.6000	44.5000	355.0000	28.9000	69.2000	34.9000
70.4000	24.6000	1.0000	4.5300	42.9000	79.1000	155.0000	2227.0000	3.9600	12.0000	33.4000
62.6000	23.1000	3.3400	3.3100	14.3000	14.5000	27.6000	355.0000	17.8000	30.2000	3.4000
113.0000	73.0000	1.0000	1.3100	11.5000	8.7400	31.1000	487.0000	40.0000	79.9000	43.7000
91.4000	25.0000	4.3300	1.4600	18.3000	7.4300	17.3000	433.0000	6.3800	34.6000	175.0000
2436.0000	3685.0000	16.4000	40.0000	11.2000	1.0000	41.8000	105.0000	6.3800	23.7000	77.7000
114.0000	160.0000	11.8000	32.2000	13.6000	3.8200	38.2000	119.0000	7.2300	44.9000	15.8000
557.0000	947.0000	7.7000	18.6000	36.5000	5.1900	64.9000	138.0000	2.0500	20.0000	12.4000
638.0000	914.0000	11.9000	59.4000	18.9000	2.4600	44.1000	107.0000	1.2200	17.9000	7.3700
316.0000	461.0000	4.9100	73.7000	24.6000	4.7000	30.5000	2017.0000	25.9000	49.6000	15.8000
181.0000	279.0000	4.6100	281.0000	50.9000	5.2300	50.9000	215.0000	1.7200	28.1000	13.0000
213.0000	328.0000	26.9000	160.0000	59.9000	1.1200	68.5000	95.6000	7.4300	27.4000	5.8300
139.0000	189.0000	2.5000	457.0000	32.2000	1.6000	105.0000	403.0000	1.7000	32.2000	9.9100
173.0000	274.0000	8.5800	50.0000	30.8000	1.2500	23.1000	48.3000	24.1000	76.4000	22.3000
322.0000	500.0000	15.5000	23.5000	9.0600	1.8300	38.2000	36.8000	1.0000	23.7000	9.6500
1999.0000	2738.0000	12.0000	19.6000	18.4000	1.0000	61.0000	88.2000	8.5100	26.7000	143.0000
389.0000	588.0000	11.1000	82.0000	13.6000	29.4000	119.0000	4105.0000	1.0000	31.6000	7.8400
122.0000	181.0000	19.5000	9.6500	2.0700	1.5400	45.7000	96.5000	6.1000	23.7000	4.1000
509.0000	723.0000	10.7000	55.2000	19.1000	3.7500	82.8000	137.0000	1.0000	33.1000	11.9000
227.0000	334.0000	21.7000	35.5000	14.1000	3.9200	120.0000	269.0000	9.0600	55.2000	17.0000
99.1000	112.0000	11.5000	70.4000	24.6000	3.4000	93.1000	346.0000	9.2200	38.9000	271.0000
175.0000	231.0000	11.2000	110.0000	42.6000	12.3000	141.0000	3820.0000	1.0000	34.3000	3.7900
1472.0000	2129.0000	11.0000	5.4700	20.0000	1.0000	23.3000	78.4000	1.0000	10.8000	6.2100
204.0000	355.0000	20.2000	32.5000	23.3000	1.3200	23.3000	103.0000	14.9000	47.8000	22.3000
1165.0000	1685.0000	12.6000	16.5000	3.0200	3.1300	84.3000	349.0000	1.0000	29.4000	15.5000
161.0000	269.0000	14.3000	21.9000	17.9000	31.3000	202.0000	4332.0000	4.7000	29.7000	12.6000
274.0000	410.0000	14.2000	235.0000	75.0000	2.1700	63.8000	126.0000	16.8000	52.3000	20.5000
248.0000	389.0000	10.2000	82.8000	33.4000	11.9000	69.8000	1827.0000	1.1500	45.7000	15.1000
372.0000	588.0000	16.5000	379.0000	64.4000	2.4100	110.0000	331.0000	1.8100	21.3000	15.3000
1046.0000	1568.0000	13.5000	18.4000	5.8300	1.0000	32.2000	95.6000	15.0000	53.3000	22.7000
286.0000	375.0000	17.8000	33.4000	10.1000	7.7000	59.4000	355.0000	11.9000	44.9000	13.9000
157.0000	274.0000	1.8600	18.6000	23.7000	1.0000	170.0000	379.0000	1.0000	12.6000	9.0600
461.0000	723.0000	12.3000	15.1000	12.6000	12.0000	37.5000	737.0000	10.6000	47.4000	12.3000
281.0000	414.0000	22.5000	31.1000	21.7000	6.3200	77.0000	271.0000	4.0700	27.9000	1.6700
621.0000	1065.0000	16.4000	36.2000	20.7000	6.4900	59.4000	1894.0000	20.9000	58.8000	28.9000
269.0000	426.0000	17.5000	23.9000	2.2700	1.4100	11.0000	10.8000	2.3700	37.9000	5.5700
305.0000	445.0000	10.3000	20.0000	8.5800	1.0000	19.3000	106.0000	1.0000	26.7000	5.7800
106.0000	142.0000	11.0000	60.4000	19.5000	1.0900	133.0000	362.0000	3.8900	37.9000	5.9400
49.6000	49.6000	13.8000	63.8000	19.5000	27.9000	100.0000	1472.0000	1.6400	35.2000	9.6500
95.6000	136.0000	13.1000	25.3000	11.4000	2.8600	42.2000	223.0000	28.6000	129.0000	75.0000
359.0000	470.0000	9.3100	168.0000	31.1000	1.0000	13.6000	87.4000	1.0000	18.8000	8.0600
181.0000	271.0000	25.9000	135.0000	48.3000	6.9200	121.0000	385.0000	44.1000	111.0000	50.5000
196.0000	322.0000	11.4000	30.2000	30.8000	3.9200	115.0000	487.0000	5.4700	59.4000	8.1300
59.4000	72.3000	10.6000	21.7000	5.0500	37.9000	158.0000	3051.0000	3.4900	37.2000	9.6500
114.0000	145.0000	7.7700	131.0000	30.0000	1.0000	32.5000	107.0000	11.9000	33.7000	17.3000
151.0000	237.0000	14.1000	27.4000	17.3000	2.3900	42.2000	204.0000	1.0000	36.5000	18.3000
433.0000	667.0000	7.1000	10.6000	32.8000	2.0000	83.5000	334.0000	4.4100	14.1000	7.5700
813.0000	1208.0000	14.2000	72.3000	27.6000	3.3400	75.7000	233.0000	2.4600	11.5000	5.3300
173.0000	244.0000	22.1000	18.9000	17.6000	1.0000	48.3000	98.2000	2.8900	18.6000	13.0000
274.0000	433.0000	8.1300	146.0000	31.6000	2.1100	64.4000	322.0000	2.6700	107.0000	349.0000
122.0000	231.0000	7.7700	141.0000	6.7300	1.0000	43.3000	113.0000	12.2000	30.0000	30.2000
1155.0000	1700.0000	5.5700	155.0000	13.9000	4.2200	52.8000	1655.0000	2.3700	16.0000	5.4200
154.0000	165.0000	9.6500	183.0000	36.2000	3.4000	111.0000	316.0000	49.1000	90.6000	42.2000
239.0000	349.0000	10.0000	17.0000	30.8000	2.5900	32.8000	102.0000	1.1700	12.0000	1.3600
355.0000	453.0000	10.3000	19.8000	15.3000	2.1300	155.0000	319.0000	1.6500	21.7000	3.6500
509.0000	799.0000	14.9000	13.8000	9.4700	26.7000	133.0000	4217.0000	11.7000	54.7000	28.9000
1208.0000	1731.0000	12.5000	17.9000	15.5000	32.2000	184.0000	4826.0000	2.5500	33.4000	11.5000
673.0000	1055.0000	19.8000	22.3000	8.8200	1.2400	26.4000	33.7000	1.4100	40.7000	1.0000
62.6000	69.2000	14.7000	28.6000	23.7000	1.2200	66.7000	73.0000	4.7800	35.2000	11.4000
124.0000	176.0000	15.0000	25.9000	31.6000	1.0000	31.1000	124.0000	2.6700	29.7000	12.6000
770.0000	1084.0000	13.8000	19.1000	8.2800	27.4000	145.0000	6321.0000	3.3100	37.5000	164.0000
100.0000	126.0000	18.4000	32.5000	7.8400	10.8000	111.0000	189.0000	6.4900	45.7000	11.0000
403.0000	610.0000	6.3200	106.0000	12.5000	16.1000	186.0000	1094.0000	3.0200	30.2000	15.8000
257.0000	410.0000	6.9800	21.5000	48.3000	1.0000	38.5000	54.7000	20.2000	52.3000	27.1000
1286.0000	1827.0000	10.0000	50.9000	42.2000	3.6200	59.9000	183.0000	33.7000	96.5000	48.3000
141.0000	229.0000	5.6700	13.5000	40.3000	1.0300	233.0000	441.0000	1.0000	19.6000	8.0600
55.7000	112.0000	14.6000	20.4000	7.7700	1.8800	16.7000	10.9000	3.7200	10.6000	3.9600
175.0000	217.0000	9.1400	73.7000	28.1000	1.5000	31.9000	62.6000	4.1800	47.4000	19.5000
1230.0000	1700.0000	12.9000	142.0000	43.7000	2.8400	33.7000	79.1000	10.3000	38.5000	25.7000
246.0000	352.0000	10.6000	17.0000	18.4000	1.0000	27.4000	48.7000	11.2000	46.6000	147.0000
12.7000	17.9000	13.1000	56.2000	14.1000	1.1400	32.8000	45.7000	3.1600	33.1000	11.5000
313.0000	445.0000	15.7000	16.3000	1.0100	1.1800	29.4000	36.8000	1.0000	13.2000	6.0400
67.3000	106.0000	14.5000	22.9000	15.4000	20.5000	71.7000	882.0000	5.1900	16.4000	7.3700
496.0000	770.0000	12.6000	14.3000	9.2200	2.3700	27.6000	45.3000	11.8000	34.9000	19.3000
368.0000	588.0000	19.8000	130.0000	51.4000	17.2000	67.9000	2458.0000	19.3000	44.9000	8.5800
204.0000	244.0000	18.4000	27.6000	25.9000	1.0000	42.2000	82.0000	5.9900	5.6200	3.7500
137.0000	183.0000	7.9900	4.0300	10.1000	1.2400	12.2000	85.1000	3.0800	21.3000	76.4000
305.0000	552.0000	4.0000	183.0000	24.6000	2.6200	28.1000	155.0000	1.5800	47.8000	11.7000
207.0000	331.0000	1.1000	11.7000	6.2600	8.9800	44.9000	284.0000	4.4500	41.0000	8.9800
215.0000	337.0000	44.1000	109.0000	87.4000	3.8900	25.5000	1778.0000	1.0000	11.7000	1.0000
334.0000	449.0000	11.9000	87.4000	21.5000	4.7800	82.0000	1794.0000	34.0000	82.8000	56.7000
120.0000	215.0000	16.0000	22.7000	4.7800	2.7900	66.1000	279.0000	8.9000	30.0000	23.5000
308.0000	466.0000	5.1400	2.9200	10.6000	3.0000	42.2000	241.0000	2.2700	16.3000	12.3000
42.2000	46.6000	14.2000	21.9000	14.5000	6.1000	79.1000	1176.0000	20.4000	59.4000	32.5000
39.6000	59.4000	9.6500	21.1000	10.6000	1.9100	14.1000	55.7000	1.0000	11.5000	7.5700
209.0000	271.0000	23.5000	31.6000	10.6000	7.3000	101.0000	217.0000	14.7000	27.1000	4.7000
281.0000	400.0000	9.7300	23.1000	30.5000	25.5000	153.0000	2054.0000	38.5000	79.1000	237.0000
132.0000	188.0000	18.9000	17.5000	2.9700	55.2000	219.0000	4255.0000	10.8000	38.5000	106.0000
433.0000	638.0000	7.9900	130.0000	26.7000	1.9600	74.3000	215.0000	4.0700	23.3000	12.2000
183.0000	225.0000	38.9000	100.0000	69.8000	1.0000	56.2000	109.0000	1.5700	28.1000	6.4400
308.0000	514.0000	13.7000	59.9000	6.8500	4.7400	67.9000	292.0000	9.9100	101.0000	172.0000
127.0000	195.0000	14.2000	17.8000	21.1000	1.6700	23.7000	74.3000	16.7000	61.0000	11.2000
1275.0000	1827.0000	8.7400	16.0000	5.5200	4.8700	39.6000	100.0000	23.1000	56.2000	15.8000
186.0000	235.0000	34.3000	120.0000	48.3000	2.0500	89.0000	184.0000	31.9000	119.0000	49.6000
105.0000	155.0000	17.2000	19.3000	6.8500	1.0000	31.9000	137.0000	1.0000	12.9000	8.9000
325.0000	491.0000	35.5000	69.8000	13.5000	1.0000	43.3000	106.0000	13.1000	42.2000	94.7000
69.8000	109.0000	11.9000	49.6000	11.0000	2.0700	113.0000	264.0000	11.5000	37.5000	10.6000
1018.0000	1446.0000	4.0700	122.0000	13.3000	3.0800	14.6000	64.4000	3.8900	27.6000	13.9000
76.4000	57.3000	20.9000	109.0000	112.0000	28.6000	137.0000	2054.0000	3.7900	44.9000	10.1000
59.4000	63.2000	28.6000	61.5000	27.9000	1.5300	37.2000	139.0000	23.5000	53.8000	21.9000
343.0000	599.0000	16.3000	53.3000	13.9000	1.7000	32.5000	137.0000	3.9200	27.6000	3.2500
297.0000	403.0000	5.7800	22.9000	7.3000	3.3700	109.0000	328.0000	3.6500	22.7000	6.1500
588.0000	922.0000	22.5000	33.1000	20.5000	24.4000	70.4000	1286.0000	7.3700	51.4000	98.2000
791.0000	1197.0000	47.0000	13.0000	26.9000	1.6100	28.6000	53.3000	44.5000	88.2000	25.0000
235.0000	340.0000	16.8000	15.1000	17.8000	1.0100	33.1000	58.8000	1.1700	32.5000	5.4700
170.0000	239.0000	6.9200	67.3000	11.0000	16.0000	63.2000	1486.0000	57.3000	139.0000	33.7000
644.0000	1000.0000	6.6100	1.4700	154.0000	1.8800	59.9000	219.0000	32.5000	66.1000	28.6000
284.0000	414.0000	17.0000	20.4000	8.3500	2.3500	28.1000	35.5000	1.0000	32.5000	13.1000
638.0000	956.0000	18.9000	50.5000	46.6000	9.9100	93.1000	1382.0000	1.3500	33.1000	16.1000
235.0000	334.0000	10.4000	61.0000	11.3000	1.0000	70.4000	241.0000	1.0000	9.5600	12.1000
225.0000	340.0000	13.8000	56.7000	36.8000	2.1300	58.3000	255.0000	2.0400	29.4000	1.9500
382.0000	562.0000	131.0000	93.9000	770.0000	1.1200	31.1000	102.0000	1.6100	18.1000	3.1600
2738.0000	3924.0000	14.9000	11.1000	6.0400	2.5700	78.4000	221.0000	1.6500	18.1000	3.4000
898.0000	1407.0000	7.7700	13.9000	30.2000	12.3000	77.7000	1794.0000	13.8000	45.3000	17.0000
193.0000	264.0000	20.5000	19.5000	17.9000	18.9000	61.0000	1124.0000	2.1100	13.1000	61.5000
42.9000	34.3000	117.0000	219.0000	59.9000	3.3100	30.5000	91.4000	15.4000	32.8000	195.0000
1472.0000	2072.0000	34.9000	28.9000	19.6000	7.7000	49.6000	2308.0000	10.7000	40.3000	68.5000
97.3000	126.0000	53.8000	188.0000	106.0000	1.0000	46.1000	121.0000	2.1100	27.9000	124.0000
85.8000	123.0000	16.4000	103.0000	12.3000	1.0000	63.8000	241.0000	1.0100	19.8000	3.4000
92.2000	91.4000	45.7000	79.9000	37.2000	1.0000	139.0000	188.0000	12.9000	49.6000	8.5100
1155.0000	1747.0000	15.5000	154.0000	27.4000	2.3300	75.7000	248.0000	4.0700	29.7000	8.9000
172.0000	279.0000	5.9900	28.1000	47.0000	6.2100	72.3000	325.0000	3.7200	32.8000	8.5800
143.0000	229.0000	14.5000	25.0000	20.0000	2.2900	30.2000	61.5000	3.5500	16.7000	10.5000
204.0000	308.0000	26.2000	23.1000	5.5200	5.4200	58.3000	176.0000	12.4000	80.6000	158.0000
167.0000	289.0000	17.0000	33.1000	13.2000	4.5700	141.0000	325.0000	12.2000	32.2000	112.0000
615.0000	982.0000	28.9000	44.5000	31.3000	9.5600	191.0000	1670.0000	1.1800	7.3700	7.6400
223.0000	352.0000	16.1000	163.0000	55.7000	10.8000	132.0000	1568.0000	9.3100	34.9000	13.9000
72.3000	106.0000	15.7000	25.3000	13.6000	1.0000	49.6000	89.0000	12.2000	42.2000	13.2000
300.0000	449.0000	22.7000	25.9000	5.7300	11.3000	67.9000	1407.0000	4.2200	48.3000	12.0000
31.3000	34.6000	7.5700	150.0000	21.1000	1.3100	118.0000	257.0000	31.1000	58.8000	22.3000
99.1000	184.0000	10.2000	89.0000	34.0000	1.2100	50.0000	120.0000	15.7000	50.9000	63.8000
39.2000	38.2000	9.0600	80.6000	25.0000	1.4700	66.1000	195.0000	1.8900	50.9000	1.0000
914.0000	1370.0000	4.1800	15.5000	63.8000	1.8800	49.1000	143.0000	2.1100	29.4000	4.0700
109.0000	176.0000	15.8000	973.0000	98.2000	3.2800	57.3000	279.0000	37.9000	67.3000	4.6100
86.6000	81.3000	89.0000	246.0000	111.0000	1.0000	33.7000	80.6000	11.4000	35.2000	71.7000
35.9000	35.2000	23.1000	95.6000	32.5000	3.1100	75.0000	289.0000	3.4300	25.3000	8.9000
487.0000	685.0000	13.0000	18.4000	4.7000	5.0000	121.0000	392.0000	17.8000	41.8000	17.2000
478.0000	723.0000	18.4000	21.3000	1.0000	12.4000	91.4000	2503.0000	1.7300	39.6000	12.5000
2714.0000	3889.0000	13.9000	94.7000	40.0000	1.7900	195.0000	414.0000	9.3900	41.8000	24.6000
78.4000	205.0000	20.0000	18.4000	17.0000	1.1500	22.5000	69.8000	1.0200	43.7000	7.8400
400.0000	547.0000	13.5000	55.7000	15.1000	2.7400	31.1000	147.0000	12.9000	58.3000	32.8000
519.0000	730.0000	13.2000	64.9000	23.7000	6.5500	30.2000	1700.0000	24.6000	48.3000	13.5000
225.0000	305.0000	33.7000	58.3000	30.8000	7.3000	56.7000	1731.0000	2.4800	9.3900	8.9000
193.0000	267.0000	17.6000	88.2000	64.4000	1.0000	12.3000	145.0000	1.0700	14.7000	2.1300
215.0000	305.0000	4.1000	4.7000	10.6000	2.1100	19.1000	41.4000	3.5200	38.2000	6.0400
50.0000	46.1000	20.7000	11.3000	17.8000	1.0000	56.2000	253.0000	2.4800	54.2000	11.9000
46.6000	93.9000	10.2000	8.2000	30.5000	29.4000	80.6000	956.0000	3.1100	17.5000	2.3300
1420.0000	1928.0000	14.3000	119.0000	45.7000	2.2100	99.1000	215.0000	1.0000	9.5600	8.1300
40.7000	68.5000	18.9000	30.0000	22.3000	2.6400	11.1000	92.2000	2.3700	55.7000	16.4000
27.6000	10.7000	17.0000	17.5000	8.7400	1.0000	31.3000	53.8000	2.3300	43.3000	4.0300
2035.0000	2788.0000	23.7000	34.9000	21.7000	12.4000	107.0000	882.0000	2.6400	27.9000	2.0000
453.0000	661.0000	136.0000	241.0000	48.7000	2.6200	53.3000	173.0000	5.6200	50.0000	145.0000
365.0000	644.0000	14.7000	123.0000	17.6000	1.2400	39.6000	115.0000	23.1000	93.9000	48.7000
41.8000	28.4000	22.3000	25.7000	1.2300	1.5700	40.7000	195.0000	38.5000	102.0000	52.8000
193.0000	308.0000	14.7000	46.1000	21.3000	2.3700	16.1000	62.6000	19.8000	44.1000	18.3000
1065.0000	1526.0000	117.0000	281.0000	93.9000	3.1600	22.5000	110.0000	45.7000	74.3000	21.1000
213.0000	308.0000	15.3000	52.8000	33.1000	1.0000	19.5000	151.0000	8.2000	55.2000	31.1000
