C1	C2	C3
6.2487	2411.3069	*
0.8468	212.7002	*
0.5495	545.5729	*
20.2671	8087.5024	*
0.5996	276.5059	*
0.1594	391.8470	*
9.9889	1768.4332	*
2.0043	832.9460	*
0.1389	373.6543	*
0.1122	364.0439	*
0.7670	560.8626	*
25.4855	8860.2288	*
1.3393	685.6770	*
12.7358	7084.6315	*
11.9357	4904.1311	*
0.6596	400.4415	*
3.4328	1488.7557	*
0.2737	370.9764	*
2.5513	1014.6534	*
8.9296	3052.9816	*
2.6543	869.7960	*
5.2826	2065.1101	*
0.7851	342.9238	*
5.4774	1419.3902	*
10.2045	3115.0800	*
8.0756	2913.8790	*
7.2755	3118.3588	*
11.0632	4054.3886	*
5.4001	5846.7204	*
1.2470	561.3865	*
1.1226	1524.2351	*
8.8557	2906.0889	*
0.8648	658.2254	*
2.1672	785.8780	*
10.8609	3726.8093	*
2.1312	899.9856	*
5.9307	2461.8636	*
0.6728	181.3440	*
1.1024	1260.8913	*
4.5901	1834.1688	*
9.8255	3797.3162	*
10.8457	3776.9223	*
0.9781	479.9073	*
7.9231	2428.7412	*
7.1569	1780.7570	*
0.3641	483.0567	*
17.3551	9265.2505	*
7.9661	2139.7565	*
11.0443	4992.8646	*
0.5166	502.0779	*
1.8535	658.4707	*
0.0096	463.3240	*
25.7276	9808.2294	*
6.4914	2776.3298	*
0.7851	194.1920	*
11.2599	3253.8386	*
14.6803	7860.4952	*
7.1525	5903.5842	*
6.4027	4011.6330	*
9.5056	3831.1038	*
6.9486	1334.4709	*
0.8767	391.8325	*
1.4005	594.4230	*
2.8377	978.2282	*
13.7998	5571.2816	*
1.6422	587.7118	*
5.0501	1346.8361	*
2.6421	991.7067	*
4.1054	1635.8056	*
1.9024	797.9262	*
1.2325	499.7075	*
0.5872	375.0601	*
9.7577	3469.2987	*
29.6424	9946.6232	*
7.0509	3032.3793	*
0.3079	311.7848	*
3.4396	1203.8000	*
13.6246	4353.0396	*
13.5253	4640.1810	*
0.7060	250.9230	*
8.1133	2617.4915	*
0.1298	311.5079	*
0.5092	515.1248	*
3.2121	1103.4700	*
7.2596	8652.9851	*
0.9814	375.5862	*
5.3061	2389.9402	*
3.1398	1525.2526	*
9.2229	3908.9438	*
0.4560	526.0585	*
6.3864	2268.7027	*
2.0509	637.6626	*
7.3471	3059.3656	*
2.2088	865.2739	*
9.6880	4873.3146	*
1.1602	347.2357	*
1.3674	899.6250	*
0.1176	458.9979	*
1.2355	646.6483	*
15.4179	3576.5657	*
9.0635	2051.1135	*
1.6914	590.7908	*
2.6126	885.0036	*
12.2300	3620.3964	*
9.0777	2661.8644	*
3.7570	812.3474	*
3.6135	1195.4944	*
5.0714	1737.4093	*
1.9531	934.8043	*
3.5686	1380.7965	*
1.1694	373.8760	*
0.0524	305.3766	*
0.4435	371.4309	*
4.1796	1434.3695	*
10.3030	2093.4933	*
0.4453	268.8671	*
0.4334	282.6145	*
2.7517	1059.0815	*
0.1077	403.9202	*
5.2719	1897.1876	*
6.4681	1273.2154	*
1.9819	907.1227	*
4.1078	1526.2259	*
8.8788	2600.4970	*
3.5977	1311.6363	*
2.2570	1008.4558	*
0.1751	129.3517	*
1.2545	888.2167	*
12.5092	5457.3318	*
10.3542	5512.6864	*
26.2846	8976.4518	*
18.5021	7485.8190	*
1.1397	343.0487	*
4.1917	1401.3038	*
6.5181	3779.1458	*
10.6359	2834.1289	*
4.7195	1490.8772	*
3.9017	1313.2243	*
0.8758	686.9886	*
4.2032	1482.0824	*
6.8745	3462.4180	*
0.7330	556.6105	*
1.4341	626.1767	*
15.5922	6549.6648	*
1.3217	566.0559	*
5.2831	2371.6362	*
0.4896	297.3244	*
5.8379	2468.4613	*
7.6721	3387.9038	*
5.6879	3673.8095	*
11.1514	3143.9458	*
1.6055	765.3646	*
12.4719	2504.1425	*
5.9339	2080.3263	*
3.8175	1554.3736	*
0.7445	362.6152	*
6.8441	2582.2521	*
0.1349	324.3041	*
8.3187	4853.7891	*
12.5568	4093.3252	*
0.1346	281.5196	*
2.3777	903.8348	*
9.0294	3034.1806	*
1.3331	833.2278	*
0.2653	256.8188	*
0.3288	459.5030	*
3.1367	812.8538	*
1.0839	476.3914	*
4.3843	1425.4791	*
2.4807	1032.7146	*
2.8610	868.5590	*
3.5354	1628.0745	*
0.5034	298.8195	*
0.4548	271.5331	*
8.7337	4040.8731	*
4.7418	2220.3390	*
1.3361	920.6868	*
3.4024	1230.4790	*
3.1933	1042.7784	*
5.9630	2148.4594	*
5.4415	1406.1718	*
0.5708	767.6901	*
6.9947	2979.3970	*
6.4040	2290.5234	*
7.7820	3536.6350	*
3.8654	2075.8450	*
1.3707	850.1410	*
3.1944	1290.0740	*
1.2035	591.5606	*
0.2911	304.1760	*
2.6644	1032.7342	*
3.1789	1068.0163	*
3.0339	977.4568	*
11.3370	4648.1182	*
6.8511	3491.1045	*
7.1176	4794.2584	*
1.6563	1101.2554	*
0.4224	368.1776	*
6.4203	2433.2709	*
0.6611	390.9314	*
0.6130	404.6862	*
0.1984	469.8668	*
2.5967	872.8998	*
66.6318	1248.0961	*
0.3333	367.9516	*
3.6380	1405.8200	*
12.5296	5360.1121	*
3.6109	909.9579	*
16.9775	5670.5570	*
0.7436	408.7847	*
3.7026	1426.5301	*
2.2918	723.2982	*
0.1584	386.0879	*
3.0222	1080.2554	*
7.5842	1740.7731	*
6.8789	2974.1837	*
1.4107	577.6979	*
2.2994	1028.8629	*
0.3973	133.0883	*
3.5450	533.4011	*
2.5228	1031.1562	*
0.1188	374.6984	*
4.3201	1347.0764	*
0.0390	339.8620	*
0.4098	290.7366	*
17.9331	7240.4212	*
7.0688	1593.8328	*
3.0956	1020.2434	*
8.3442	2833.0449	*
5.1929	2233.4308	*
1.2378	481.0325	*
2.6008	938.4881	*
7.1149	2763.8967	*
0.5867	401.4526	*
9.3380	3155.6733	*
0.7294	388.4751	*
0.5678	744.3243	*
5.8931	3592.2219	*
8.9324	3696.3430	*
1.2465	880.5538	*
3.2402	1448.1688	*
9.1985	2976.0173	*
3.1871	1214.0848	*
3.5543	1332.1219	*
1.2692	705.5652	*
12.0116	5354.0466	*
7.8818	3312.4918	*
1.2824	649.2784	*
11.8274	3982.3044	*
1.8502	730.4186	*
6.9626	5536.6419	*
6.6501	1972.8006	*
1.2365	539.8906	*
0.4669	591.1127	*
16.4007	7125.2471	*
15.9862	7956.4760	*
6.2698	2373.5700	*
3.4538	885.8815	*
4.0705	1399.2758	*
3.2621	1409.7512	*
17.8472	4931.4226	*
6.5746	2731.4164	*
5.7828	2475.4433	*
1.6360	766.6724	*
0.1354	260.5383	*
1.5735	930.5580	*
0.6422	805.3398	*
2.4649	858.3067	*
1.6084	561.2180	*
2.1872	876.0121	*
8.5875	6004.4643	*
8.3506	3407.8960	*
0.2478	360.5665	*
1.6747	629.5194	*
3.7132	1405.2726	*
10.8435	4351.9076	*
2.8962	1050.2588	*
7.8641	5282.1274	*
1.1409	467.0871	*
7.3966	2005.4532	*
5.0125	1582.0752	*
4.0050	1462.6002	*
3.8250	1488.5999	*
0.7858	388.9147	*
0.8507	672.1757	*
0.5951	517.0890	*
2.0067	708.8304	*
0.3224	688.1050	*
5.4164	1822.2343	*
3.8123	1400.2475	*
0.1909	383.3155	*
1.3158	449.1713	*
6.1930	2132.3138	*
5.4623	2277.7530	*
5.7866	1725.1415	*
5.1407	1337.8933	*
10.2618	3699.3021	*
0.8501	530.4421	*
8.7940	3625.3097	*
3.7399	2365.8428	*
0.2729	314.5461	*
5.4651	1381.8728	*
0.6699	342.1578	*
0.7871	368.5959	*
0.3543	240.2199	*
6.6797	1841.2928	*
2.2275	876.3617	*
12.4033	5315.2176	*
5.2838	1801.0661	*
0.1793	603.3405	*
1.6054	671.0886	*
8.9803	2584.9755	*
1.3818	653.8657	*
0.1758	287.3314	*
0.1656	361.1148	*
1.4241	641.2658	*
0.2187	357.9147	*
9.0452	2626.2726	*
1.0350	717.4872	*
5.6566	1866.1652	*
0.3386	401.2323	*
0.8285	384.9072	*
7.1840	2676.3322	*
25.7929	10561.9865	*
2.4358	1161.9402	*
16.4727	5014.1750	*
0.6341	715.4615	*
11.5383	3844.6625	*
0.6004	508.9919	*
18.2120	7798.9649	*
5.9252	2463.5018	*
6.6124	1550.5497	*
0.2016	606.5546	*
0.7577	421.5767	*
5.9836	5692.7844	*
0.1562	373.0966	*
4.7902	1937.9346	*
12.6060	3350.7307	*
3.5838	1379.9956	*
19.0222	7675.9203	*
11.3939	4101.6231	*
0.6691	495.4516	*
12.2773	4676.7816	*
6.5119	3991.2993	*
1.2524	508.5194	*
8.5019	2317.4227	*
0.8255	544.2645	*
0.9599	409.9091	*
1.8673	736.0045	*
0.7864	476.6174	*
21.8758	8619.4219	*
9.9497	3058.3559	*
1.2555	549.3063	*
1.8665	669.8714	*
7.6521	3852.3720	*
5.9086	3487.2875	*
0.4236	477.6254	*
0.2989	280.8621	*
10.8218	3725.8368	*
0.1047	313.8212	*
31.5497	10627.2352	*
0.8447	744.1386	*
1.1536	355.8411	*
0.1451	382.8723	*
0.1290	227.1983	*
0.7803	482.0645	*
1.0139	780.8966	*
0.3393	716.6519	*
15.1847	2829.2151	*
0.2120	334.9670	*
6.4641	2819.3973	*
7.3455	3237.9864	*
11.0078	3456.3830	*
8.9718	5434.9465	*
2.0171	768.6147	*
1.0092	465.4942	*
8.9590	4023.1865	*
0.0634	288.5130	*
11.1236	4703.8072	*
39.7073	5584.5581	*
1.7664	665.0255	*
10.1191	2890.4934	*
3.0688	1211.0168	*
11.1150	4294.6326	*
1.1524	607.4656	*
5.7832	2386.1965	*
0.1605	273.9369	*
7.1942	3353.1446	*
9.3543	4790.0942	*
1.4053	526.5707	*
0.7645	403.1787	*
17.8402	8009.7567	*
11.0820	3727.6308	*
15.5715	6256.9529	*
0.5479	520.0826	*
0.1687	359.1229	*
0.0915	415.9224	*
34.4316	15554.9854	*
2.7923	1009.8340	*
3.0540	1034.6108	*
17.0891	5228.8623	*
7.2458	1761.2623	*
0.0412	326.7274	*
7.3066	2890.1880	*
4.2771	1742.3201	*
2.1565	1043.8919	*
17.6507	8082.0135	*
13.3443	5289.0059	*
2.4976	837.6608	*
4.9593	1787.4211	*
9.1759	4629.2002	*
0.3098	287.9242	*
12.7431	4888.2635	*
1.2899	639.5031	*
3.6041	1435.6650	*
12.6530	3573.0775	*
0.6239	419.4276	*
35.8805	11871.1202	*
3.3347	1223.3530	*
0.0889	285.7377	*
3.8307	1448.4606	*
1.6987	671.0344	*
0.2858	469.5025	*
3.5521	2349.1256	*
1.0758	477.9393	*
1.0624	709.9191	*
12.2624	2423.6853	*
0.1836	351.6825	*
0.9076	603.2053	*
1.5447	650.9036	*
3.8909	1459.3918	*
0.4642	403.0323	*
10.6742	3767.6413	*
2.1915	867.5158	*
0.5497	517.7238	*
0.7133	536.8290	*
8.0649	3969.2569	*
1.8907	687.3375	*
0.1282	372.2714	*
0.2734	466.9850	*
9.1070	2631.2177	*
6.1854	2076.8027	*
5.5731	2274.1468	*
57.2626	9022.7805	*
0.1675	169.6592	*
18.4815	8253.4228	*
25.4036	10602.7218	*
8.2215	5117.6683	*
2.7307	1005.8592	*
1.5433	641.8485	*
0.1153	486.7977	*
0.0985	97.3268	*
10.3450	3671.9536	*
0.1771	598.6044	*
0.6911	436.7719	*
15.3736	4817.3576	*
6.0602	3085.1127	*
1.0563	548.7882	*
6.8997	2823.9489	*
0.2017	290.5248	*
7.1942	2854.2867	*
0.4345	299.6796	*
33.6285	9321.9178	*
6.1818	4477.0349	*
9.4164	3245.2222	*
9.1326	3947.2949	*
0.7223	447.3354	*
0.9125	399.9812	*
0.1322	334.3257	*
0.2320	340.8840	*
19.7276	7771.3172	*
11.2048	3992.8362	*
0.5140	442.4005	*
0.7944	866.6047	*
17.2044	6341.4685	*
1.5838	659.3660	*
10.6988	5168.2072	*
9.9704	1714.2193	*
0.8027	411.3264	*
0.3006	653.4134	*
0.3221	313.1340	*
12.3228	4604.1684	*
0.1840	383.0743	*
1.8494	782.4510	*
3.9413	1645.2043	*
11.6872	3441.6725	*
1.5534	607.3823	*
0.2251	142.5724	*
13.1100	4012.5119	*
13.4867	4522.5721	*
0.4388	366.5650	*
5.3577	1428.4634	*
2.3732	837.1927	*
3.8616	1432.7328	*
8.7886	2348.0248	*
8.2905	3284.9288	*
0.4746	434.0781	*
5.0324	1693.9808	*
7.0571	2192.5393	*
1.0663	1237.9882	*
8.0580	2619.3587	*
0.0159	294.8820	*
2.2920	691.7971	*
5.1015	2848.3487	*
5.0132	5761.7495	*
0.3904	561.7388	*
0.6404	448.2575	*
0.9102	600.0846	*
1.7664	790.6704	*
15.5360	7679.0431	*
9.1748	1964.1256	*
0.0561	302.2500	*
0.4909	475.6363	*
35.7771	10362.5659	*
18.8029	8562.2114	*
1.9371	835.8094	*
11.7318	3977.1561	*
1.8155	784.1442	*
17.8652	4603.5659	*
13.6526	4867.5483	*
11.1265	3121.8757	*
2.5802	1000.1476	*
1.9396	778.0095	*
0.4750	456.4659	*
5.2691	1785.1840	*
7.3390	3451.8556	*
1.4924	540.1831	*
17.7488	8028.3878	*
15.0479	7416.7386	*
8.2913	3005.5200	*
0.0691	88.1508	*
3.0221	1587.4727	*
0.9891	593.7488	*
0.9260	440.4386	*
0.6688	362.1757	*
17.0793	5210.4173	*
12.6809	2161.3500	*
9.6811	3485.7977	*
11.2523	3237.2028	*
0.9992	426.4968	*
1.6050	598.0961	*
7.5672	2261.5557	*
14.7620	7875.6211	*
7.1576	2866.0944	*
0.4649	763.1799	*
0.3768	285.8796	*
17.0188	8529.2056	*
1.7549	555.2274	*
8.6772	5017.7294	*
0.4081	609.6526	*
2.4711	1066.0130	*
5.8892	3692.6864	*
1.1680	794.7181	*
8.8030	3224.9380	*
0.1412	329.5543	*
1.7338	833.2927	*
0.4982	507.3555	*
0.9951	714.7712	*
0.1763	124.9000	*
8.3105	2578.7027	*
3.1832	1175.6924	*
5.4293	2099.4660	*
3.8318	996.2136	*
0.0697	88.8295	*
3.7056	1678.1896	*
0.1912	273.8863	*
0.6756	384.9257	*
0.1377	273.1413	*
0.4414	484.2894	*
2.5373	990.1320	*
3.8947	1454.7781	*
10.4874	4965.4167	*
3.7784	1278.6715	*
17.7112	6323.8138	*
10.8335	4613.7809	*
0.3043	394.3970	*
4.8747	1920.2344	*
8.3082	559.4822	*
0.6751	401.2588	*
0.9651	685.5816	*
1.6875	954.1905	*
8.1893	3389.2368	*
1.9045	845.9483	*
7.3326	3183.9851	*
0.5732	504.2269	*
16.6354	8469.1755	*
0.5837	656.0669	*
0.9970	469.1622	*
1.3617	503.3505	*
0.9647	417.7028	*
0.3856	286.7808	*
17.1963	6151.8013	*
4.0125	1545.4304	*
0.4181	382.7343	*
1.4334	941.4019	*
7.6561	3068.2684	*
8.3152	2615.9281	*
0.3339	405.8833	*
1.1037	325.4081	*
6.8134	2443.7113	*
0.2219	319.2069	*
2.3593	972.0127	*
0.0735	470.2043	*
9.2808	2573.6588	*
1.3923	932.6358	*
8.1562	3298.4364	*
0.6227	462.7362	*
23.4058	9946.4846	*
0.5667	360.0330	*
0.6753	368.6390	*
7.5266	4398.1276	*
1.0290	344.1241	*
4.8954	2072.3047	*
7.3047	6824.0502	*
0.6222	476.8708	*
5.2294	1787.2335	*
0.5248	376.7581	*
0.6760	596.8930	*
3.3717	1542.5374	*
2.1412	808.4176	*
7.3298	3410.8854	*
0.5557	282.4902	*
0.5415	423.4718	*
3.3642	1242.1945	*
0.6959	531.2010	*
5.3916	5739.5742	*
2.1780	874.9347	*
0.9613	463.4442	*
2.5256	1574.6206	*
13.3975	4182.7874	*
7.4210	2850.6530	*
0.2297	143.9876	*
0.5254	309.3014	*
4.5343	1489.0744	*
0.1487	250.2723	*
0.3634	718.0194	*
0.1429	290.3104	*
4.8591	1601.1865	*
9.0476	3488.3468	*
4.5278	1502.6654	*
30.0463	9687.0020	*
0.7315	662.2576	*
3.3569	1138.8671	*
29.4354	12011.1663	*
1.4774	650.4788	*
1.0059	716.8300	*
2.8337	951.1682	*
3.4436	1248.9510	*
8.9646	3113.2253	*
9.5014	3407.5896	*
0.2129	293.0082	*
0.7936	496.5747	*
1.5053	609.9334	*
0.7250	562.3881	*
2.2394	911.1001	*
0.4162	369.3969	*
0.3285	485.8612	*
0.2967	371.1011	*
0.1746	367.8408	*
8.3898	3012.0014	*
0.9823	458.8347	*
0.0294	289.9141	*
6.0538	1611.0841	*
1.6872	651.0153	*
1.2206	693.0464	*
4.0889	1713.4396	*
0.6112	213.0072	*
5.6213	2513.9972	*
0.1228	388.8857	*
11.1383	4356.0252	*
11.6835	3306.2857	*
12.2756	4451.1509	*
7.2397	2543.2037	*
1.3662	666.9542	*
2.4079	1386.8423	*
5.7539	2496.4343	*
0.8616	293.1456	*
0.8393	268.7201	*
30.1156	11751.7256	*
2.4632	864.6726	*
31.0575	11258.6254	*
6.1720	2503.5089	*
1.0408	630.7754	*
3.7266	876.3065	*
17.4654	4763.1669	*
8.9358	2687.0785	*
2.3492	1070.3914	*
0.2899	417.9772	*
0.1461	268.5517	*
7.4869	3599.6214	*
0.8086	743.0879	*
0.3771	311.8950	*
5.4839	2473.4648	*
9.8673	4393.9727	*
5.3370	1858.0625	*
2.2988	892.2707	*
0.6911	453.1506	*
11.3909	3143.8025	*
25.3072	9331.7615	*
5.3750	1974.9047	*
5.9691	2142.6445	*
1.1238	547.6357	*
7.7422	2649.8850	*
3.0598	1625.5511	*
1.8739	983.9398	*
5.9122	2465.8671	*
1.9226	1245.1739	*
2.9008	1836.7192	*
10.1403	5757.9222	*
6.6800	2363.4007	*
0.8852	656.5389	*
0.5108	304.1832	*
0.8973	531.4359	*
5.7078	3088.0926	*
0.1394	318.9687	*
5.4351	3618.6242	*
12.3529	3633.6809	*
0.7034	419.1103	*
11.9810	4374.5317	*
0.1316	300.3242	*
1.3279	655.1170	*
9.7913	5889.1174	*
1.1698	685.1362	*
9.8309	6010.1695	*
1.3970	841.7335	*
1.2499	595.5257	*
2.1943	825.8557	*
1.2035	576.0931	*
0.0409	299.5197	*
0.2223	339.4916	*
7.9773	2392.2792	*
5.6338	3578.8804	*
8.1797	6692.9825	*
0.1798	364.2613	*
0.1211	104.9788	*
2.0985	864.4005	*
1.6226	1015.7178	*
5.4589	2191.8800	*
1.0731	430.9963	*
9.2659	3072.5068	*
5.4775	1970.7808	*
6.3167	1336.0325	*
11.3200	4616.8191	*
2.3583	955.9966	*
0.9255	500.0700	*
7.3944	1969.6804	*
0.8430	420.4324	*
3.7500	1391.9240	*
4.4056	1466.0483	*
8.3739	4476.1677	*
0.0369	289.5571	*
1.9692	739.3644	*
6.0790	3197.5134	*
3.0085	894.0058	*
0.0736	440.5063	*
1.7276	691.1229	*
0.1064	333.9982	*
4.9781	1870.0531	*
0.6668	233.0296	*
1.3170	259.7790	*
51.1636	16599.7738	*
5.7355	5727.9032	*
13.6091	3699.2857	*
0.0238	297.4789	*
0.6004	515.0229	*
1.7653	778.6221	*
8.2420	2299.4508	*
2.1254	715.5344	*
4.6660	1612.7977	*
1.7581	693.5246	*
0.4185	295.8961	*
0.3769	280.4094	*
16.6419	7320.2679	*
0.0583	308.7739	*
6.2046	4537.2497	*
7.9074	316.2507	*
0.4463	366.2043	*
0.0876	352.8450	*
3.8315	1434.1742	*
8.4330	2946.0276	*
0.9651	699.0015	*
0.4904	368.0702	*
5.2551	2325.1861	*
0.1311	278.4689	*
0.2126	515.5262	*
5.5370	2121.2681	*
5.8954	2872.6919	*
0.1878	378.4539	*
7.8171	2440.1617	*
10.8571	4691.1424	*
9.9542	3492.9106	*
2.1579	837.4154	*
0.6382	337.6266	*
6.8071	4529.4118	*
0.4003	233.0279	*
0.7366	537.5661	*
1.6068	711.2374	*
6.5006	2431.3570	*
0.4358	589.5065	*
20.3364	8178.6479	*
44.5790	17800.5215	*
0.1346	315.0241	*
4.3345	924.5263	*
1.3175	397.7747	*
0.4793	325.7739	*
1.1286	302.9903	*
0.1594	237.8443	*
3.0388	1088.5797	*
1.0455	711.2239	*
36.9445	17013.0115	*
1.2841	383.5986	*
2.8425	905.6435	*
3.1619	1058.6839	*
4.1321	1639.8379	*
0.1742	355.5798	*
4.8291	2458.5411	*
0.9908	624.9569	*
0.8429	455.4515	*
1.9146	738.4521	*
7.0497	2162.6218	*
11.3261	6190.2705	*
2.1434	938.1459	*
7.5613	2909.4400	*
16.7968	9630.7457	*
3.0530	1082.9339	*
3.5061	1295.5274	*
5.4511	2778.4202	*
0.9915	432.0932	*
16.2795	5788.0217	*
8.2750	2787.3187	*
17.5411	4465.5582	*
1.0459	444.3900	*
2.3429	1052.8246	*
0.1328	110.9294	*
6.0798	2702.7027	*
0.5975	422.4958	*
25.8182	8598.7328	*
10.1303	3148.9977	*
10.2318	3330.0743	*
7.4229	2985.8112	*
11.5669	8062.6718	*
10.9635	3740.7371	*
0.6080	505.7903	*
0.4629	338.3349	*
4.7659	2039.8807	*
0.3136	372.7943	*
1.6188	616.0140	*
0.0391	186.7505	*
6.1589	1164.9278	*
2.2575	1028.3517	*
0.1746	391.0156	*
4.4166	1766.1468	*
5.8206	2333.3059	*
11.4363	4596.7825	*
11.1488	3064.2316	*
7.9757	3318.8046	*
10.3777	798.5972	*
4.0764	1538.7045	*
1.6119	732.7391	*
15.4778	3732.9260	*
4.5305	1794.9158	*
9.1140	3359.3595	*
3.6232	1670.9267	*
0.2594	373.6650	*
5.3758	5784.1056	*
9.5692	3366.2452	*
9.4017	3620.5835	*
2.5511	696.4878	*
0.1155	310.3140	*
11.4599	3163.3782	*
1.3506	527.7858	*
12.0320	4050.5673	*
22.5011	9389.4578	*
3.3099	1055.3834	*
0.9223	602.9670	*
1.9888	617.7393	*
5.3924	2302.4978	*
9.2121	4029.6333	*
6.2691	2759.6412	*
2.9563	1147.9594	*
2.6750	1010.5792	*
3.5651	1447.7433	*
0.1685	474.9814	*
18.5847	7472.8252	*
0.1476	290.3463	*
1.0815	584.0414	*
7.1103	2846.9765	*
0.1445	285.9986	*
2.5423	883.0240	*
0.1987	393.5200	*
1.8558	820.5595	*
27.1049	10989.5693	*
0.6579	176.5036	*
0.3228	455.8546	*
3.0334	1113.3400	*
0.1777	602.5933	*
10.4147	4464.3122	*
1.4605	810.4467	*
8.6675	3628.0217	*
7.3685	3129.0809	*
0.8253	820.8046	*
0.7638	427.3333	*
0.8431	314.9907	*
6.2097	2219.0002	*
0.8819	881.2704	*
1.7073	687.5521	*
13.0766	4434.6069	*
0.3990	334.2424	*
11.3499	3918.3230	*
1.1751	517.0334	*
7.4678	4306.0550	*
0.1948	296.9627	*
10.6153	5975.4974	*
3.8634	1679.5202	*
6.2674	2230.3162	*
3.3461	2256.4447	*
0.0399	300.8882	*
0.6476	775.9111	*
5.3577	1483.1225	*
21.4249	8468.0459	*
1.3132	550.8292	*
0.6934	582.1120	*
5.6350	2178.0541	*
1.2437	411.3955	*
0.1491	529.3555	*
5.3589	2023.7614	*
7.5835	4510.9256	*
0.2934	366.2845	*
1.1984	680.9287	*
4.2944	1683.0056	*
2.3201	954.9022	*
5.7723	2983.5135	*
60.8232	19596.3053	*
12.1267	3857.9746	*
1.1722	596.1440	*
2.2270	876.2233	*
0.6582	424.5556	*
1.9822	825.0612	*
4.5794	1514.6713	*
13.9423	5486.6525	*
24.0748	9580.2495	*
11.9421	4288.5857	*
27.1660	9683.6279	*
13.0257	3913.1100	*
2.5434	1032.1151	*
2.9348	994.4073	*
5.1242	2899.3245	*
1.5678	651.3803	*
0.4399	726.5054	*
1.9315	940.6375	*
12.7979	4049.9468	*
12.1157	1088.5167	*
2.0899	897.1544	*
6.7095	2789.6429	*
0.6950	502.7024	*
9.2736	3342.3593	*
3.0262	1045.8115	*
11.3551	3729.7457	*
0.5536	503.8667	*
3.0327	1134.7157	*
0.1654	202.9507	*
6.6897	2483.7483	*
0.5919	508.3149	*
6.6823	2692.5928	*
7.2637	2073.9851	*
18.2190	4763.2242	*
5.4783	3640.1628	*
0.1059	384.2756	*
0.0917	385.3130	*
13.3795	6135.6145	*
8.7871	6685.8407	*
0.4006	360.6893	*
34.8214	9135.5519	*
0.9792	554.2004	*
0.8559	758.3262	*
1.3523	536.6255	*
9.2462	3740.4810	*
2.6666	196.5164	*
5.6821	2215.3401	*
0.9502	617.6365	*
3.6159	1315.4113	*
3.9100	1365.4218	*
0.1831	368.1785	*
1.0773	552.9659	*
0.0454	291.5773	*
8.0476	3797.9735	*
0.4156	244.1043	*
0.0325	291.2679	*
10.3486	4148.8419	*
0.8869	635.5421	*
4.1329	1775.2920	*
7.7968	2030.1980	*
11.9932	5054.5895	*
1.7492	1163.6030	*
2.4440	951.6765	*
1.0472	422.0008	*
19.8731	7579.8992	*
6.8533	2966.4025	*
4.2405	1428.7998	*
0.0893	411.0637	*
24.3238	10134.1910	*
9.9970	3797.1914	*
16.6972	5845.0844	*
0.2317	326.5599	*
8.3472	4940.5981	*
0.1831	417.0694	*
17.2792	5739.3004	*
2.4875	887.4131	*
0.5667	415.8776	*
0.3263	385.2687	*
13.1643	4373.6151	*
5.4073	2403.4314	*
1.5014	660.9761	*
1.1745	651.4211	*
7.1472	3275.7411	*
5.5561	3527.7659	*
1.0842	578.4829	*
7.6010	2286.8470	*
12.4382	3387.2990	*
16.9651	4579.5569	*
5.0580	1538.4754	*
16.7234	7564.1538	*
28.9385	9931.4881	*
0.1656	364.9961	*
5.3979	3047.9754	*
0.1784	396.3597	*
8.1542	2815.3899	*
1.7448	557.9300	*
0.3842	311.3375	*
22.5544	9587.9791	*
17.5970	5611.7873	*
10.7348	4087.7905	*
3.1980	1065.3916	*
0.8763	1251.0033	*
19.5643	7948.1993	*
0.0228	297.3547	*
0.8005	651.2613	*
16.2327	4653.6774	*
3.4263	1116.8663	*
12.1088	4468.3928	*
3.6414	1261.4683	*
3.3819	1036.9576	*
8.9975	3119.4690	*
7.5862	3042.4582	*
3.8136	1414.3755	*
0.1662	362.4157	*
2.0037	831.1170	*
1.5507	631.7388	*
0.8655	516.0080	*
18.5250	7565.9207	*
20.8470	8124.0810	*
4.6088	1350.1662	*
10.6912	4789.2344	*
0.8358	267.6934	*
1.0115	704.5187	*
0.3058	737.7668	*
7.4120	5279.8165	*
5.6565	1836.8966	*
0.1182	369.8810	*
0.1091	310.7297	*
13.8412	4681.4320	*
0.1075	101.7169	*
36.6180	10903.9039	*
1.0808	495.8258	*
1.0928	614.3261	*
3.8423	1499.4313	*
10.9502	2210.7532	*
6.3044	7858.2370	*
1.1474	334.3336	*
10.1340	4192.4716	*
2.2814	960.2852	*
0.9812	473.7865	*
15.1882	4689.3641	*
1.4991	907.3031	*
6.5415	4030.4998	*
10.1334	6553.6303	*
0.4016	578.9433	*
0.3289	262.8027	*
0.7739	275.5004	*
0.3869	578.3866	*
0.3298	367.6628	*
6.1379	1470.3843	*
6.5278	2605.4591	*
2.1412	1043.6156	*
0.2662	398.9619	*
16.7454	6000.9142	*
9.3563	2687.7622	*
0.7046	244.1930	*
10.9237	3581.1695	*
3.0177	1003.5913	*
8.8504	2686.6709	*
3.5412	1207.6191	*
0.2810	408.9076	*
0.4623	756.9360	*
8.8311	3533.4871	*
13.1225	5657.4128	*
5.3692	1793.7516	*
0.1673	273.1642	*
4.2456	1708.1007	*
9.5063	4186.6923	*
0.1656	299.0188	*
0.7455	766.9249	*
7.4341	2439.1151	*
0.2385	363.6630	*
8.8231	3319.5023	*
8.0917	3479.9586	*
2.2160	881.0263	*
6.3243	2832.6866	*
2.7740	856.8600	*
0.3448	561.2568	*
1.4300	697.9321	*
0.1558	396.6427	*
9.4284	2591.7614	*
17.6249	4505.0771	*
1.8701	740.5897	*
0.3182	394.7953	*
