C1	C2	C3
-0.8000	685.0000	*
2.4000	216.0000	*
1.9000	650.0000	*
0.6000	206.0000	*
-1.8000	161.0000	*
-2.0000	289.0000	*
-1.9000	282.0000	*
-2.3000	382.0000	*
-1.0000	1751.0000	*
-0.3000	1829.0000	*
1.3000	1741.0000	*
1.1000	1686.0000	*
1.1000	1759.0000	*
0.0000	1821.0000	*
-1.9000	1834.0000	*
-3.6000	1609.0000	*
-3.8000	1693.0000	*
-6.3000	1594.0000	*
-3.0000	363.0000	*
-5.5000	1716.0000	*
-3.1000	728.0000	*
-3.5000	508.0000	*
-6.6000	1099.0000	*
-10.8000	1525.0000	*
-5.8000	1527.0000	*
-6.4000	1655.0000	*
-5.5000	1762.0000	*
-3.4000	1574.0000	*
-3.3000	1542.0000	*
-0.4000	1110.0000	*
2.1000	191.0000	*
-0.3000	337.0000	*
2.4000	122.0000	*
-2.3000	227.0000	*
0.3000	189.0000	*
6.4000	170.0000	*
3.6000	404.0000	*
-2.3000	863.0000	*
-3.1000	466.0000	*
-2.1000	563.0000	*
-1.4000	196.0000	*
-3.6000	1242.0000	*
-5.3000	1438.0000	*
-2.0000	722.0000	*
-3.3000	1683.0000	*
2.3000	1541.0000	*
2.6000	1550.0000	*
2.6000	1557.0000	*
1.8000	1079.0000	*
3.0000	639.0000	*
2.0000	1231.0000	*
2.0000	1522.0000	*
4.6000	1097.0000	*
5.6000	396.0000	*
-0.4000	294.0000	*
-2.9000	804.0000	*
-2.4000	1787.0000	*
-2.6000	425.0000	*
-2.6000	1603.0000	*
-1.0000	619.0000	*
-3.6000	650.0000	*
-1.8000	694.0000	*
-3.0000	1198.0000	*
-3.6000	886.0000	*
-2.9000	441.0000	*
-10.9000	2003.0000	*
-9.3000	1714.0000	*
-5.3000	1946.0000	*
-2.0000	2004.0000	*
-2.0000	2020.0000	*
-1.6000	1783.0000	*
-6.0000	484.0000	*
-5.3000	1651.0000	*
-0.8000	2157.0000	*
0.9000	2131.0000	*
0.8000	2320.0000	*
-0.3000	2448.0000	*
1.4000	2061.0000	*
0.0000	831.0000	*
-0.5000	359.0000	*
1.6000	412.0000	*
0.4000	1066.0000	*
0.0000	2545.0000	*
2.0000	2609.0000	*
1.6000	2620.0000	*
0.1000	1280.0000	*
1.1000	536.0000	*
3.0000	311.0000	*
1.9000	476.0000	*
-0.1000	1083.0000	*
3.1000	354.0000	*
-1.9000	1512.0000	*
-4.8000	1460.0000	*
-9.8000	2987.0000	*
-9.1000	3045.0000	*
-8.3000	1422.0000	*
-3.6000	1848.0000	*
-1.6000	2323.0000	*
2.9000	2237.0000	*
0.9000	3449.0000	*
1.3000	1493.0000	*
2.0000	1583.0000	*
1.8000	3399.0000	*
3.0000	3439.0000	*
2.3000	3633.0000	*
3.6000	3580.0000	*
-0.3000	904.0000	*
3.8000	3607.0000	*
4.0000	3902.0000	*
4.9000	2313.0000	*
2.5000	2020.0000	*
1.8000	4055.0000	*
3.9000	2873.0000	*
1.9000	2273.0000	*
4.4000	3582.0000	*
-0.4000	3389.0000	*
0.9000	1135.0000	*
3.0000	454.0000	*
0.1000	791.0000	*
1.3000	537.0000	*
-0.8000	4151.0000	*
0.3000	3696.0000	*
1.6000	4593.0000	*
3.1000	2863.0000	*
5.5000	1552.0000	*
3.5000	1724.0000	*
1.8000	544.0000	*
-0.8000	774.0000	*
-1.5000	1921.0000	*
-2.1000	2252.0000	*
-0.5000	4247.0000	*
-0.8000	2252.0000	*
-1.9000	2921.0000	*
-0.3000	2508.0000	*
2.3000	4598.0000	*
1.3000	2901.0000	*
0.0000	3653.0000	*
2.1000	3787.0000	*
0.1000	1172.0000	*
1.0000	1737.0000	*
-1.6000	1647.0000	*
-0.9000	5980.0000	*
1.0000	5566.0000	*
3.0000	5773.0000	*
3.6000	6011.0000	*
4.3000	5726.0000	*
4.5000	6117.0000	*
8.3000	6114.0000	*
3.6000	4417.0000	*
6.3000	5811.0000	*
1.3000	1909.0000	*
-1.1000	3007.0000	*
-0.4000	4247.0000	*
2.9000	2167.0000	*
5.5000	1050.0000	*
5.3000	6920.0000	*
6.8000	6471.0000	*
9.3000	3190.0000	*
5.1000	1424.0000	*
9.6000	6419.0000	*
13.8000	6207.0000	*
11.8000	6211.0000	*
7.1000	1824.0000	*
4.8000	1395.0000	*
1.6000	2525.0000	*
2.9000	3748.0000	*
5.9000	4077.0000	*
3.4000	1030.0000	*
4.3000	1478.0000	*
5.0000	1142.0000	*
6.1000	1196.0000	*
7.1000	5651.0000	*
9.5000	6042.0000	*
10.3000	4464.0000	*
9.1000	3421.0000	*
8.1000	2289.0000	*
7.0000	4073.0000	*
8.9000	7190.0000	*
12.6000	7643.0000	*
17.6000	7622.0000	*
17.6000	7277.0000	*
17.0000	6443.0000	*
13.6000	6402.0000	*
12.8000	7697.0000	*
12.3000	7658.0000	*
13.9000	7091.0000	*
11.8000	6469.0000	*
13.5000	6902.0000	*
13.6000	6791.0000	*
10.5000	3493.0000	*
12.4000	4152.0000	*
10.0000	2826.0000	*
11.9000	4596.0000	*
14.0000	4511.0000	*
10.8000	2542.0000	*
12.9000	4236.0000	*
13.1000	3488.0000	*
15.0000	5584.0000	*
13.1000	4997.0000	*
9.5000	1314.0000	*
11.1000	4483.0000	*
7.6000	2958.0000	*
7.9000	3202.0000	*
12.6000	6324.0000	*
8.6000	2409.0000	*
9.0000	3713.0000	*
10.6000	3785.0000	*
10.8000	5630.0000	*
9.1000	2053.0000	*
12.0000	3159.0000	*
14.4000	6261.0000	*
17.0000	8272.0000	*
16.6000	7046.0000	*
14.1000	3532.0000	*
12.5000	7034.0000	*
6.3000	2036.0000	*
9.6000	2471.0000	*
11.6000	5663.0000	*
14.5000	5665.0000	*
13.0000	3446.0000	*
13.6000	5165.0000	*
10.9000	1750.0000	*
12.0000	3891.0000	*
14.9000	6962.0000	*
15.4000	8294.0000	*
16.6000	8266.0000	*
16.3000	5744.0000	*
15.1000	4916.0000	*
13.1000	3538.0000	*
15.3000	5274.0000	*
10.5000	2822.0000	*
10.6000	2583.0000	*
10.8000	3720.0000	*
10.9000	2398.0000	*
12.3000	2925.0000	*
13.9000	4406.0000	*
13.4000	3612.0000	*
11.8000	3626.0000	*
10.0000	2737.0000	*
13.0000	6970.0000	*
14.5000	5868.0000	*
15.0000	4553.0000	*
16.1000	6048.0000	*
18.1000	5908.0000	*
14.5000	3001.0000	*
19.1000	7633.0000	*
20.3000	6746.0000	*
17.9000	5988.0000	*
12.3000	2502.0000	*
15.3000	7476.0000	*
17.8000	6842.0000	*
15.8000	6451.0000	*
17.1000	7438.0000	*
17.4000	6495.0000	*
13.9000	7585.0000	*
18.6000	6780.0000	*
21.0000	6421.0000	*
20.6000	5672.0000	*
19.0000	4279.0000	*
20.4000	6611.0000	*
20.6000	6144.0000	*
15.0000	5635.0000	*
18.6000	7231.0000	*
19.5000	6746.0000	*
21.4000	6499.0000	*
22.5000	5612.0000	*
23.9000	5956.0000	*
11.5000	1654.0000	*
13.1000	3905.0000	*
14.8000	5881.0000	*
11.6000	2483.0000	*
9.9000	956.0000	*
11.0000	5076.0000	*
14.8000	5776.0000	*
16.3000	6073.0000	*
18.8000	6502.0000	*
20.1000	4420.0000	*
20.1000	5087.0000	*
17.4000	5611.0000	*
16.4000	5316.0000	*
13.1000	1978.0000	*
15.8000	4312.0000	*
17.6000	6205.0000	*
20.0000	4835.0000	*
17.3000	6092.0000	*
21.9000	5197.0000	*
14.4000	2627.0000	*
14.6000	5115.0000	*
8.3000	503.0000	*
6.0000	3413.0000	*
11.5000	5700.0000	*
9.8000	1309.0000	*
4.5000	1712.0000	*
4.4000	2085.0000	*
6.8000	5837.0000	*
11.1000	5393.0000	*
8.6000	2765.0000	*
8.9000	3347.0000	*
10.6000	2638.0000	*
12.0000	4826.0000	*
9.8000	3353.0000	*
13.3000	4930.0000	*
10.4000	2250.0000	*
10.3000	3478.0000	*
11.4000	5231.0000	*
12.1000	5094.0000	*
14.1000	4020.0000	*
11.5000	2491.0000	*
11.8000	3578.0000	*
12.4000	4352.0000	*
12.5000	3722.0000	*
9.8000	2696.0000	*
9.0000	2659.0000	*
9.8000	4570.0000	*
11.5000	4516.0000	*
13.0000	4326.0000	*
8.6000	1110.0000	*
8.4000	1395.0000	*
9.3000	2400.0000	*
9.4000	2889.0000	*
8.8000	1587.0000	*
8.4000	991.0000	*
7.6000	775.0000	*
8.8000	1391.0000	*
6.5000	1076.0000	*
6.9000	1489.0000	*
7.9000	986.0000	*
7.6000	3294.0000	*
3.9000	289.0000	*
4.5000	549.0000	*
2.9000	2855.0000	*
2.5000	2510.0000	*
5.4000	2133.0000	*
2.5000	2056.0000	*
0.5000	2023.0000	*
-1.3000	404.0000	*
1.0000	1492.0000	*
-1.0000	2800.0000	*
1.3000	1233.0000	*
0.9000	932.0000	*
-1.1000	715.0000	*
0.5000	303.0000	*
0.6000	1114.0000	*
5.3000	289.0000	*
0.8000	456.0000	*
3.6000	352.0000	*
3.9000	172.0000	*
2.0000	1847.0000	*
0.5000	1088.0000	*
1.0000	1730.0000	*
1.4000	1557.0000	*
3.9000	2671.0000	*
2.4000	554.0000	*
4.6000	269.0000	*
5.6000	2192.0000	*
4.3000	2490.0000	*
7.5000	2538.0000	*
4.9000	1236.0000	*
8.5000	2181.0000	*
5.1000	273.0000	*
4.1000	91.0000	*
-0.8000	419.0000	*
-1.6000	237.0000	*
-2.0000	1339.0000	*
5.1000	292.0000	*
1.8000	518.0000	*
-1.6000	580.0000	*
-2.3000	711.0000	*
1.0000	499.0000	*
-0.6000	1008.0000	*
6.0000	245.0000	*
7.5000	297.0000	*
5.0000	1583.0000	*
3.9000	1868.0000	*
7.1000	303.0000	*
4.8000	136.0000	*
1.8000	1599.0000	*
5.4000	127.0000	*
5.4000	178.0000	*
5.0000	1542.0000	*
4.8000	219.0000	*
7.0000	574.0000	*
2.1000	285.0000	*
1.3000	129.0000	*
-1.3000	220.0000	*
-1.6000	966.0000	*
0.4000	244.0000	*
-1.0000	275.0000	*
-3.1000	195.0000	*
-3.8000	187.0000	*
-4.6000	334.0000	*
-1.5000	238.0000	*
-2.9000	755.0000	*
-3.0000	1493.0000	*
0.0000	1501.0000	*
-1.0000	1235.0000	*
-1.0000	1371.0000	*
0.8000	1473.0000	*
3.3000	1116.0000	*
4.0000	554.0000	*
4.0000	153.0000	*
2.4000	1334.0000	*
-0.1000	1239.0000	*
-1.0000	1162.0000	*
-3.9000	1239.0000	*
-6.6000	609.0000	*
-7.0000	1471.0000	*
-7.8000	1671.0000	*
-6.8000	1540.0000	*
-4.9000	1538.0000	*
-4.9000	1590.0000	*
-7.9000	1537.0000	*
-11.0000	1578.0000	*
-13.4000	1497.0000	*
-9.9000	1212.0000	*
2.0000	1535.0000	*
5.5000	983.0000	*
4.9000	105.0000	*
3.4000	114.0000	*
3.5000	800.0000	*
6.3000	650.0000	*
7.9000	77.0000	*
4.0000	118.0000	*
5.1000	915.0000	*
2.5000	925.0000	*
6.6000	1469.0000	*
4.8000	1760.0000	*
5.9000	1810.0000	*
2.0000	1086.0000	*
2.3000	1012.0000	*
3.0000	832.0000	*
4.8000	1157.0000	*
3.6000	193.0000	*
4.6000	155.0000	*
4.0000	170.0000	*
-2.3000	869.0000	*
-4.6000	1731.0000	*
-1.6000	297.0000	*
1.1000	337.0000	*
0.9000	1083.0000	*
-1.5000	1107.0000	*
0.6000	1098.0000	*
-1.4000	2263.0000	*
-1.5000	2516.0000	*
0.1000	2541.0000	*
2.3000	2444.0000	*
2.5000	2521.0000	*
2.9000	2457.0000	*
2.9000	2172.0000	*
0.6000	2445.0000	*
-0.4000	2638.0000	*
-1.4000	2764.0000	*
0.8000	2936.0000	*
0.4000	3018.0000	*
0.1000	3074.0000	*
0.3000	3103.0000	*
-1.1000	3209.0000	*
-4.0000	764.0000	*
-2.3000	837.0000	*
-0.8000	1389.0000	*
-2.0000	428.0000	*
-2.8000	1133.0000	*
-4.0000	757.0000	*
-6.8000	2271.0000	*
-11.1000	2019.0000	*
-11.6000	3105.0000	*
-7.6000	3161.0000	*
-7.0000	3707.0000	*
-3.6000	2910.0000	*
-5.8000	1500.0000	*
-3.5000	1995.0000	*
-2.5000	2585.0000	*
-5.1000	876.0000	*
-7.3000	2753.0000	*
-6.4000	2907.0000	*
-3.0000	1302.0000	*
-1.1000	1166.0000	*
-4.5000	4436.0000	*
-3.0000	4279.0000	*
-0.6000	4379.0000	*
0.6000	4066.0000	*
1.4000	3831.0000	*
2.0000	4280.0000	*
2.8000	4142.0000	*
4.5000	2653.0000	*
5.6000	2906.0000	*
5.6000	886.0000	*
8.6000	4623.0000	*
3.8000	4632.0000	*
7.9000	4815.0000	*
8.8000	1998.0000	*
6.4000	867.0000	*
2.1000	1680.0000	*
-0.1000	1946.0000	*
-2.4000	3003.0000	*
-2.9000	2419.0000	*
-4.3000	3542.0000	*
-5.1000	4173.0000	*
-4.6000	5627.0000	*
-1.1000	5573.0000	*
4.5000	5151.0000	*
5.9000	4122.0000	*
-0.3000	1089.0000	*
0.3000	1064.0000	*
-0.5000	1456.0000	*
1.9000	5196.0000	*
4.5000	2819.0000	*
2.1000	1738.0000	*
2.4000	2869.0000	*
7.1000	5681.0000	*
5.4000	1828.0000	*
3.5000	3035.0000	*
2.0000	2596.0000	*
0.9000	2553.0000	*
4.1000	4848.0000	*
4.5000	3783.0000	*
4.4000	3718.0000	*
4.5000	2674.0000	*
5.9000	1529.0000	*
6.4000	3187.0000	*
8.9000	6671.0000	*
12.4000	6542.0000	*
12.3000	5391.0000	*
10.8000	5028.0000	*
13.0000	6036.0000	*
10.6000	3862.0000	*
10.9000	5446.0000	*
15.3000	6291.0000	*
13.6000	6318.0000	*
11.5000	5265.0000	*
7.8000	3575.0000	*
8.8000	4096.0000	*
7.8000	2326.0000	*
8.0000	2458.0000	*
7.8000	2429.0000	*
4.6000	1185.0000	*
4.0000	1231.0000	*
6.5000	2068.0000	*
12.6000	4986.0000	*
10.5000	4614.0000	*
12.1000	6571.0000	*
11.4000	4569.0000	*
9.3000	2560.0000	*
10.0000	4013.0000	*
9.9000	4297.0000	*
8.6000	4700.0000	*
8.4000	5140.0000	*
12.3000	7525.0000	*
13.8000	6103.0000	*
12.9000	5105.0000	*
10.5000	3938.0000	*
4.3000	1370.0000	*
8.9000	7916.0000	*
12.9000	7211.0000	*
15.6000	6344.0000	*
17.4000	7438.0000	*
16.0000	6252.0000	*
12.5000	5772.0000	*
7.3000	2368.0000	*
11.4000	6957.0000	*
12.3000	5744.0000	*
10.3000	6428.0000	*
13.9000	7571.0000	*
9.6000	1648.0000	*
9.0000	2779.0000	*
11.6000	2777.0000	*
15.8000	6568.0000	*
17.4000	7261.0000	*
17.5000	7322.0000	*
18.3000	6763.0000	*
19.3000	6072.0000	*
15.6000	4997.0000	*
8.8000	1798.0000	*
6.8000	2816.0000	*
8.0000	2305.0000	*
8.6000	2699.0000	*
10.0000	2620.0000	*
13.5000	6501.0000	*
8.8000	2925.0000	*
13.5000	8352.0000	*
17.3000	7904.0000	*
13.8000	3654.0000	*
13.5000	6761.0000	*
13.1000	2116.0000	*
11.4000	2220.0000	*
8.6000	6789.0000	*
10.4000	8237.0000	*
12.5000	4511.0000	*
12.8000	2299.0000	*
11.8000	8034.0000	*
14.5000	8482.0000	*
14.1000	6374.0000	*
16.8000	7670.0000	*
14.8000	4009.0000	*
16.0000	5188.0000	*
16.9000	6356.0000	*
19.0000	6270.0000	*
8.3000	3276.0000	*
10.0000	6854.0000	*
12.5000	8179.0000	*
16.5000	7676.0000	*
9.4000	985.0000	*
6.6000	3495.0000	*
6.4000	3077.0000	*
7.4000	4809.0000	*
9.5000	1568.0000	*
13.1000	3063.0000	*
15.8000	4413.0000	*
15.5000	3804.0000	*
14.3000	4662.0000	*
12.9000	3832.0000	*
9.5000	4241.0000	*
9.6000	3791.0000	*
9.0000	3768.0000	*
12.0000	5850.0000	*
16.5000	7623.0000	*
11.4000	2482.0000	*
10.6000	4136.0000	*
12.8000	4809.0000	*
14.3000	1087.0000	*
17.8000	7515.0000	*
18.9000	6751.0000	*
10.8000	4397.0000	*
11.8000	7499.0000	*
16.3000	7426.0000	*
16.9000	5324.0000	*
16.8000	5733.0000	*
17.5000	4278.0000	*
11.0000	6984.0000	*
13.3000	7354.0000	*
13.0000	4501.0000	*
13.3000	4059.0000	*
10.9000	1956.0000	*
12.8000	6211.0000	*
15.8000	7058.0000	*
14.1000	4834.0000	*
17.5000	6010.0000	*
16.4000	5927.0000	*
16.6000	5406.0000	*
15.9000	4377.0000	*
15.6000	4255.0000	*
15.1000	5866.0000	*
14.5000	6541.0000	*
16.3000	6607.0000	*
17.0000	5904.0000	*
10.8000	1536.0000	*
8.5000	1339.0000	*
8.4000	2017.0000	*
8.8000	5830.0000	*
7.1000	711.0000	*
6.3000	1710.0000	*
5.9000	5282.0000	*
9.8000	5642.0000	*
6.4000	3783.0000	*
7.3000	4153.0000	*
7.8000	5594.0000	*
8.6000	1134.0000	*
4.4000	1602.0000	*
3.5000	3077.0000	*
6.3000	5802.0000	*
12.1000	2791.0000	*
9.5000	1978.0000	*
10.0000	982.0000	*
9.5000	2841.0000	*
8.6000	2197.0000	*
9.6000	4330.0000	*
6.0000	880.0000	*
8.5000	2806.0000	*
9.3000	3754.0000	*
7.0000	4051.0000	*
7.4000	3865.0000	*
9.8000	3973.0000	*
11.4000	4867.0000	*
13.9000	4394.0000	*
13.3000	3785.0000	*
15.0000	3683.0000	*
12.4000	1804.0000	*
12.4000	1533.0000	*
7.9000	1101.0000	*
5.0000	395.0000	*
4.5000	4181.0000	*
4.3000	542.0000	*
3.3000	1541.0000	*
7.6000	2617.0000	*
7.9000	2421.0000	*
5.0000	611.0000	*
4.5000	329.0000	*
8.0000	2005.0000	*
9.5000	3298.0000	*
7.1000	1939.0000	*
8.3000	3484.0000	*
6.0000	675.0000	*
4.6000	2811.0000	*
8.6000	1406.0000	*
10.8000	1518.0000	*
7.5000	927.0000	*
8.9000	3481.0000	*
8.0000	2055.0000	*
5.3000	938.0000	*
4.8000	2291.0000	*
2.0000	359.0000	*
1.1000	514.0000	*
3.6000	2974.0000	*
2.0000	678.0000	*
-0.4000	509.0000	*
-1.1000	218.0000	*
-0.4000	614.0000	*
-0.6000	307.0000	*
-0.3000	478.0000	*
-0.6000	583.0000	*
-0.5000	910.0000	*
2.0000	2919.0000	*
-0.4000	1746.0000	*
0.1000	2966.0000	*
1.4000	2568.0000	*
5.1000	2687.0000	*
6.6000	2272.0000	*
6.8000	2499.0000	*
4.8000	2542.0000	*
2.0000	2194.0000	*
2.0000	475.0000	*
3.6000	257.0000	*
1.8000	393.0000	*
0.4000	298.0000	*
1.8000	1801.0000	*
1.4000	260.0000	*
-0.5000	1015.0000	*
-1.4000	1923.0000	*
2.3000	354.0000	*
-2.9000	274.0000	*
-3.6000	301.0000	*
-5.0000	727.0000	*
-6.3000	1220.0000	*
-8.0000	1372.0000	*
-9.3000	1726.0000	*
-8.5000	1403.0000	*
-9.6000	1328.0000	*
-10.1000	1923.0000	*
-2.5000	1226.0000	*
-1.9000	1909.0000	*
-5.1000	2003.0000	*
-6.8000	1281.0000	*
-8.6000	655.0000	*
-8.5000	608.0000	*
-4.5000	1563.0000	*
-2.9000	559.0000	*
0.5000	547.0000	*
0.8000	501.0000	*
6.6000	1737.0000	*
-1.0000	531.0000	*
-2.9000	999.0000	*
-1.1000	337.0000	*
3.3000	218.0000	*
2.5000	412.0000	*
4.5000	218.0000	*
-2.5000	437.0000	*
-2.4000	282.0000	*
3.1000	448.0000	*
-0.6000	356.0000	*
-1.3000	647.0000	*
-1.5000	478.0000	*
1.3000	163.0000	*
2.3000	635.0000	*
5.8000	130.0000	*
8.5000	124.0000	*
-0.4000	127.0000	*
-1.5000	332.0000	*
-0.3000	470.0000	*
-3.1000	268.0000	*
-3.9000	276.0000	*
-4.0000	663.0000	*
-4.3000	597.0000	*
-4.9000	683.0000	*
0.4000	1460.0000	*
3.6000	800.0000	*
3.1000	254.0000	*
-2.4000	293.0000	*
0.0000	188.0000	*
3.0000	647.0000	*
0.3000	620.0000	*
0.4000	536.0000	*
1.3000	298.0000	*
-0.4000	940.0000	*
-0.4000	501.0000	*
-1.9000	885.0000	*
-2.1000	1516.0000	*
-2.3000	382.0000	*
2.0000	1239.0000	*
3.1000	224.0000	*
-0.3000	567.0000	*
-0.4000	1134.0000	*
-2.6000	1314.0000	*
-6.5000	382.0000	*
-8.9000	2139.0000	*
-7.1000	2188.0000	*
-5.6000	611.0000	*
-7.0000	1826.0000	*
-3.4000	2012.0000	*
0.8000	525.0000	*
1.9000	356.0000	*
4.0000	304.0000	*
-1.3000	390.0000	*
1.3000	492.0000	*
-2.8000	523.0000	*
-3.9000	1261.0000	*
0.8000	2272.0000	*
-1.8000	1549.0000	*
0.5000	2133.0000	*
0.9000	315.0000	*
3.4000	1618.0000	*
1.4000	744.0000	*
1.3000	1804.0000	*
-0.4000	686.0000	*
-1.3000	417.0000	*
-1.0000	246.0000	*
-1.3000	1586.0000	*
-2.1000	858.0000	*
-4.4000	1610.0000	*
-5.3000	985.0000	*
-8.4000	832.0000	*
-9.3000	2980.0000	*
-5.5000	1840.0000	*
-5.6000	2410.0000	*
-4.9000	2711.0000	*
-5.4000	3016.0000	*
-6.4000	2451.0000	*
-0.9000	681.0000	*
-1.6000	412.0000	*
0.3000	252.0000	*
1.6000	2130.0000	*
0.3000	772.0000	*
0.9000	617.0000	*
2.1000	2144.0000	*
6.0000	2570.0000	*
4.0000	2631.0000	*
3.1000	1793.0000	*
0.3000	1422.0000	*
3.4000	2640.0000	*
0.8000	3746.0000	*
6.1000	4045.0000	*
2.3000	1051.0000	*
4.0000	2714.0000	*
6.0000	1270.0000	*
8.9000	3804.0000	*
5.8000	1785.0000	*
7.0000	3838.0000	*
3.3000	702.0000	*
3.0000	719.0000	*
3.3000	2969.0000	*
3.9000	769.0000	*
1.5000	2620.0000	*
-0.8000	2855.0000	*
0.6000	1220.0000	*
2.1000	1815.0000	*
2.9000	1483.0000	*
4.1000	1031.0000	*
4.9000	1141.0000	*
7.9000	2637.0000	*
9.6000	2531.0000	*
11.0000	2731.0000	*
1.3000	2986.0000	*
0.5000	5633.0000	*
4.9000	3351.0000	*
5.8000	2205.0000	*
9.4000	5484.0000	*
8.0000	556.0000	*
3.4000	636.0000	*
-1.4000	2656.0000	*
-1.4000	4122.0000	*
-0.8000	962.0000	*
-1.3000	4059.0000	*
0.1000	3793.0000	*
1.1000	4723.0000	*
-0.4000	2020.0000	*
-0.4000	2216.0000	*
0.5000	4225.0000	*
-0.4000	2205.0000	*
0.6000	1521.0000	*
0.1000	1319.0000	*
-0.9000	2081.0000	*
0.0000	2089.0000	*
3.6000	2235.0000	*
2.5000	719.0000	*
-0.1000	1621.0000	*
0.8000	3284.0000	*
4.0000	3445.0000	*
4.5000	2759.0000	*
5.6000	4759.0000	*
8.0000	4387.0000	*
6.3000	3475.0000	*
6.0000	2462.0000	*
6.3000	6333.0000	*
8.1000	3304.0000	*
9.5000	4618.0000	*
12.0000	7003.0000	*
13.8000	6400.0000	*
9.5000	5728.0000	*
7.6000	7626.0000	*
10.1000	7454.0000	*
6.3000	1486.0000	*
3.0000	2725.0000	*
6.8000	2936.0000	*
11.3000	7603.0000	*
10.4000	5321.0000	*
6.8000	1234.0000	*
7.9000	3835.0000	*
8.8000	6705.0000	*
9.3000	4001.0000	*
11.3000	6084.0000	*
10.0000	3151.0000	*
11.3000	7266.0000	*
11.9000	5310.0000	*
10.8000	4252.0000	*
9.1000	1386.0000	*
7.6000	689.0000	*
7.1000	2354.0000	*
7.8000	1898.0000	*
11.0000	6928.0000	*
9.3000	3002.0000	*
12.5000	3907.0000	*
9.4000	7700.0000	*
8.5000	3918.0000	*
6.9000	2949.0000	*
9.8000	6259.0000	*
8.6000	4620.0000	*
8.5000	3207.0000	*
11.9000	8362.0000	*
15.4000	7598.0000	*
14.6000	4845.0000	*
10.1000	5752.0000	*
5.8000	3024.0000	*
4.3000	2075.0000	*
7.9000	3696.0000	*
12.1000	4382.0000	*
9.9000	6981.0000	*
4.4000	2997.0000	*
5.6000	3043.0000	*
5.6000	3815.0000	*
9.1000	4839.0000	*
11.5000	6975.0000	*
10.0000	5163.0000	*
13.3000	7388.0000	*
13.3000	7311.0000	*
12.5000	6870.0000	*
17.7000	8193.0000	*
15.5000	5946.0000	*
12.6000	3354.0000	*
15.6000	6751.0000	*
15.9000	7482.0000	*
15.6000	5077.0000	*
19.6000	7681.0000	*
16.4000	6438.0000	*
17.4000	4878.0000	*
15.6000	3558.0000	*
17.9000	6954.0000	*
17.5000	5822.0000	*
18.8000	4659.0000	*
19.4000	5299.0000	*
20.3000	7936.0000	*
21.4000	6430.0000	*
21.7000	7136.0000	*
16.7000	6156.0000	*
15.5000	5472.0000	*
12.1000	4104.0000	*
12.5000	3420.0000	*
12.5000	6156.0000	*
14.4000	7031.0000	*
17.0000	7952.0000	*
18.4000	7410.0000	*
18.5000	7028.0000	*
15.9000	3492.0000	*
16.7000	5824.0000	*
17.7000	5852.0000	*
17.5000	3879.0000	*
16.4000	4104.0000	*
13.9000	3078.0000	*
13.4000	3078.0000	*
15.2000	3420.0000	*
17.9000	6840.0000	*
18.0000	5472.0000	*
15.4000	4104.0000	*
18.9000	4446.0000	*
17.6000	4446.0000	*
19.1000	4788.0000	*
17.1000	3762.0000	*
18.3000	3420.0000	*
15.9000	3762.0000	*
14.8000	3035.0000	*
14.6000	3489.0000	*
16.4000	4828.0000	*
18.4000	6737.0000	*
20.6000	6159.0000	*
18.6000	5335.0000	*
18.1000	4626.0000	*
18.6000	5548.0000	*
15.5000	3749.0000	*
16.9000	5913.0000	*
13.6000	3038.0000	*
13.1000	5307.0000	*
11.9000	1408.0000	*
11.0000	3032.0000	*
9.3000	6267.0000	*
10.0000	6774.0000	*
13.8000	6287.0000	*
11.7000	4446.0000	*
10.1000	3392.0000	*
12.7000	954.0000	*
14.2000	3829.0000	*
15.6000	5667.0000	*
18.0000	5575.0000	*
17.1000	5033.0000	*
12.7000	2648.0000	*
10.5000	2949.0000	*
12.7000	2592.0000	*
13.9000	4670.0000	*
13.3000	2817.0000	*
9.8000	5891.0000	*
12.7000	5232.0000	*
12.5000	1239.0000	*
12.3000	3771.0000	*
10.5000	2410.0000	*
8.5000	4607.0000	*
9.0000	5700.0000	*
11.5000	4104.0000	*
14.8000	3420.0000	*
12.0000	2052.0000	*
8.5000	1026.0000	*
9.0000	2052.0000	*
9.5000	1026.0000	*
10.8000	1026.0000	*
13.1000	1368.0000	*
11.6000	1368.0000	*
8.8000	1368.0000	*
5.3000	1026.0000	*
5.5000	1368.0000	*
2.3000	1026.0000	*
3.5000	1026.0000	*
3.5000	1368.0000	*
6.8000	2394.0000	*
8.6000	2052.0000	*
8.8000	2736.0000	*
15.2000	4446.0000	*
12.6000	2052.0000	*
14.1000	2394.0000	*
10.6000	1368.0000	*
9.6000	1026.0000	*
9.0000	1026.0000	*
10.5000	4104.0000	*
10.6000	3420.0000	*
14.0000	1710.0000	*
12.3000	1368.0000	*
8.0000	547.0000	*
1.5000	547.0000	*
0.9000	2736.0000	*
1.6000	2736.0000	*
-0.3000	2394.0000	*
0.8000	1710.0000	*
3.3000	3557.0000	*
4.1000	3557.0000	*
7.1000	3557.0000	*
9.8000	3557.0000	*
8.0000	3557.0000	*
9.6000	3557.0000	*
9.8000	3146.0000	*
11.0000	2941.0000	*
3.1000	547.0000	*
3.8000	2052.0000	*
5.8000	2394.0000	*
9.1000	2394.0000	*
5.3000	2052.0000	*
9.4000	2052.0000	*
7.1000	684.0000	*
4.1000	410.0000	*
5.6000	821.0000	*
2.9000	684.0000	*
